doc_id,source_index,source_id,reference_normalized,n_chars,length_stratum
mnd91c0334c24203,304427,71522n,1,96,2
mn64e3f053ab8cd0,253598,19016e,0,218,10
mncabd6c64abb9e6,211235,78807e,0,129,4
mn123bcea86f10f8,210873,11375e,0,135,4
mnd8d7cf76db05f0,35276,589n,1,122,3
mn55ff3e252c7a5c,111305,36366e,0,193,8
mn64d53799f16b74,258100,59104n,1,366,15
mnb72e96ae796d9a,91642,10332e,0,181,8
mn76904f86e37936,144868,100751c,2,147,5
mn8c1d165d199186,277885,95761n,1,284,13
mn19a253814e5359,312968,47492c,2,151,5
mn080bdb2d8a2d21,246946,82427n,1,189,8
mnc4ad95c2c520f2,148003,1749c,2,215,10
mnf70ca3642ef696,260132,130821c,2,183,8
mne6f37b13324805,381296,82262n,1,174,7
mnc8a5aa27b33c16,87257,90904n,1,93,1
mndaf0189ca93e5e,118684,31513e,0,225,10
mnc8f07b9cad6592,151417,43882c,2,224,10
mn41f1b42c9b9fde,94374,40098n,1,191,8
mnc5d9d16e9467e8,281026,43039e,0,121,3
mnb6efd3e59f1adc,203530,68822n,1,280,13
mnece040fd9f4ccb,296098,76864e,0,304,14
mnc386ea88d11358,377617,23234n,1,265,13
mn8564ea0729d78f,131606,44368c,2,376,15
mn701e9075882525,244681,32074e,0,97,2
mn70936bb47f5886,28710,21174c,2,201,9
mnf0c037cb342da5,152790,35006c,2,261,12
mnfa4df2ae0ea25c,353832,70840c,2,115,3
mn6d5c22ed85bf25,352357,96610e,0,239,11
mn9638c1a856d965,380594,99635e,0,141,5
mnc5e96192af453e,68544,65954e,0,329,14
mn235869edb27e56,295521,47576n,1,108,2
mnbec2aafd25b06d,143750,78060c,2,96,2
mn2bf7000164315d,103669,42925c,2,179,7
mn2d39f2572fdc4f,25595,38537c,2,60,0
mnec048af63bc683,353411,23302n,1,88,1
mnbbca8ac8d88cbd,231306,89953e,0,247,12
mn9e284c46eda5b5,371637,33178n,1,117,3
mn719abe72c9d541,78664,142918n,1,213,10
mn3cef8243d5bc4c,127186,11221c,2,101,2
mne1c6b598d842de,160220,58930c,2,116,3
mn18a0cd20571d52,264816,26597c,2,325,14
mnab80b1e8340e67,383553,73313n,1,144,5
mn4dbcf5a028609e,194504,146158c,2,277,13
mn1a1d4d5e1cfd9e,154472,144082e,0,160,6
mn0436e6224ba53a,278385,2256c,2,259,12
mna48b085651d978,335734,85133n,1,133,4
mn4e7ec398811180,303978,33857e,0,233,11
mn765a2417abd1ea,357368,21146e,0,225,10
mn8371a3e343ae5c,263745,74696e,0,271,13
mna2459ff03f4843,363110,68870c,2,206,9
mn2383f3b6131b5d,10542,123061n,1,92,1
mn064b3e368dd1f8,214801,75320e,0,206,9
mn0da3ec446c14ec,216606,31270n,1,68,0
mn484f0082509644,321904,131107e,0,221,10
mn3c29a3a74eb867,170269,105155n,1,129,4
mneefc29dd46348c,342605,4045e,0,159,6
mn4e245df01f373b,192259,120490n,1,158,6
mn4951e81a6e0711,115270,70580c,2,151,5
mne0109b7813f7d9,329842,94218e,0,184,8
mn77a59eff4c0cb8,116845,72859c,2,182,8
mna7d8c97ff80f96,73107,120217c,2,131,4
mn6f80f62878ae26,36491,131765e,0,243,11
mn4926796b068c43,224915,19792c,2,117,3
mn0b1af8b27be8d6,65403,85835n,1,193,8
mn6a5a36a4ada53e,249783,81131c,2,164,6
mn04600ccea0a506,372476,129558e,0,314,14
mn0db3cc4550c281,54664,121420e,0,204,9
mnea7e7fd16047b4,148197,10321c,2,276,13
mn062c45f6eb8170,378245,77259e,0,255,12
mn71c2efa3c40cd5,240374,92325e,0,191,8
mncba240d49bf05f,19664,95686e,0,186,8
mn239773df7a1699,289119,139627c,2,161,6
mndf6c722a7b7a5e,372316,91082n,1,118,3
mn1789da50b8d087,346534,125400n,1,213,10
mnc40b3e45c19027,181235,36774e,0,70,0
mn009634f06ac072,309661,30983e,0,178,7
mne4ffa188d544e2,232798,129738c,2,194,8
mnde1e759653399e,141128,33645e,0,261,12
mn9f9cbc1a31986f,70562,66647c,2,76,0
mn4cb6a36b5b7bdf,288324,140862e,0,241,11
mndcaf35411bcc89,181872,47666e,0,123,3
mn3550060ce4e73b,58241,84275n,1,212,10
mnef0be112a89dd8,23259,12049c,2,188,8
mnc4a25cf7bdf8d1,368458,52698n,1,223,10
mn88db18ede58dc9,190532,11035c,2,399,15
mn28fa1814e64a46,269583,27647n,1,268,13
mn93a8ae735d988f,391991,37056n,1,154,6
mn6a8ac325237a69,341930,131046n,1,172,7
mn4b0274864772fb,161974,139803c,2,115,3
mn0292f0eb9bd606,148431,145293c,2,337,15
mnd9b020068dc907,107221,40349n,1,148,5
mn7c194c9c23779e,223211,84052e,0,181,8
mn9784e4577e82a9,175604,122912c,2,182,8
mnfdb95d36083ba8,358405,45388n,1,214,10
mnf80c2dca80ceb6,32885,138295c,2,122,3
mn91f7c4f5effb91,77916,65857e,0,241,11
mn3b125792b4226d,263961,52680c,2,126,4
mnaa8ded8a93438f,86393,126132e,0,86,1
mna69dd8f2845ea0,69703,63371n,1,176,7
mn96fa92d70ba5d4,285585,50502c,2,180,8
mnf35b526eaf88ad,270251,11776e,0,107,2
mn38bab7e379355b,309393,131240e,0,226,10
mn529cf2ddba8fff,139949,12397n,1,134,4
mn0431f01e97aae3,13227,46904n,1,253,12
mn8078d4144d49b5,169572,15234c,2,148,5
mnf7561a0d4c7fe6,250916,98752e,0,290,13
mn94cb50abfe8a63,362614,17551c,2,190,8
mn77b421b63437cb,93356,54752n,1,145,5
mndc80c91ee08ca8,206446,65201c,2,107,2
mn768827c654b3ff,221030,137308n,1,158,6
mn16cbb6d5d7abb6,181322,29151c,2,137,4
mnf31c6b5a8a838e,78184,100407c,2,320,14
mn11795ee68d12dd,51827,111069c,2,115,3
mn4d47bc0bee1298,381394,140791n,1,168,7
mnf8b31b1dd733c8,204766,98131c,2,166,7
mnfa58246e9d96a0,96475,21319c,2,187,8
mn3471b8fbb4d182,368888,5227n,1,244,12
mn151251be1a04aa,367769,76200c,2,128,4
mnde2d9a6e62bb9d,384722,115084n,1,108,2
mn0436d39c9060f8,142418,37646c,2,349,15
mn403b0875d0fc80,222041,95928c,2,304,14
mnba0dcd17a94d3b,200613,121037c,2,125,3
mn863fd864464f46,304781,69593n,1,211,10
mn6094cddaa1097e,83963,43066c,2,390,15
mn8a2a2c279c4110,389566,124655n,1,205,9
mn241443e1abef2f,174290,94789e,0,262,12
mna9a94592487e5a,92910,68354e,0,94,1
mn65232e028d8ce0,68627,90002n,1,227,11
mncbbb1a69e599e0,367296,120899e,0,170,7
mn3e3fb0e76497ba,309693,118562c,2,70,0
mn2052b072e508d8,36004,87704e,0,70,0
mnb43795eddb44d8,40781,15683e,0,160,6
mn1e044b384f6efd,62522,27511c,2,240,11
mn35930b6ad76aca,238967,97593n,1,221,10
mn5ab4aa314a1a89,170972,15199c,2,73,0
mncc607856287bdf,14184,56018e,0,159,6
mn1660cf58b05c8d,656,122383e,0,336,14
mna9be45441768b2,71042,31386c,2,91,1
mnaf7ed14f516335,317702,58999e,0,230,11
mnc45b3af22b43fd,272828,27344c,2,352,15
mn9268a86efa136c,135860,112579c,2,334,14
mn7ec43ed4aa5a85,166883,87554e,0,247,12
mn06156aebaddb07,390159,129792c,2,114,3
mnc13702623d7e4c,100286,72024c,2,224,10
mn12b460e5578848,172710,32650n,1,215,10
mnbd2a8bd8d323a7,665,76237e,0,153,5
mna036f2e0eda776,323484,26750n,1,425,15
mn3bf6fb6ef1338f,82023,61076n,1,257,12
mn1348f9ea82ca95,79975,144673e,0,173,7
mn8b0fcf9a7a983c,198226,67193e,0,105,2
mne323f78c6caff7,370140,61493c,2,175,7
mnc24f284f68c543,189183,126534n,1,152,5
mnccec3a7ad97d69,216307,76536e,0,201,9
mn4915e6fcb39740,179727,52179c,2,207,9
mnf47e6a53d4ff4a,117316,71148n,1,131,4
mncb7d3250843307,126615,41306e,0,216,10
mn7f4a026b28e345,321639,95420n,1,178,7
mn5e7af0b0a94a6d,184860,17964e,0,59,0
mn398bf0b3f480b2,234956,18599n,1,205,9
mnf7001355f553ad,277351,17703n,1,169,7
mn741f1793acca5c,280835,73903n,1,177,7
mnb32b7555628238,225163,46383e,0,199,9
mn3349a95d4baa01,122343,33639c,2,179,7
mn12f7b6000cecbd,34312,19642e,0,62,0
mn93da8af62e89a6,194153,99952n,1,180,8
mnb276a85b10efd4,93170,129825e,0,119,3
mn03e625a19d8cae,102950,113092e,0,96,2
mn6a93ae31c46561,44361,113767c,2,106,2
mn0c46419634017c,30977,137419e,0,231,11
mn02d6e587ac3e89,62263,103549e,0,303,14
mn211aacdcd7ea6d,367610,141456n,1,123,3
mn8f64bf77b98f73,101794,30136e,0,269,13
mnf312151bebd003,388524,74388e,0,247,12
mn1d590b07ad43f3,151259,141520e,0,286,13
mnb793a26e4be7fd,337061,116690n,1,328,14
mn70dec50260f7df,371242,59997c,2,151,5
mnaa2003ddee1d4b,228542,18559e,0,158,6
mn40add4177214c6,81461,107103n,1,225,10
mn558fade87690b5,305713,134736n,1,245,12
mn283bd22dfbb845,84865,5404e,0,166,6
mnc30c757d3df4aa,80870,97429c,2,220,10
mnaefe7da1db7667,248721,107762c,2,171,7
mn242848d2883f01,103590,129657n,1,340,15
mn21997b7a7b94ab,108363,17758c,2,59,0
mn518f5a2a46c881,389624,47402e,0,201,9
mnb3af321be54453,76963,65161e,0,338,15
mn5b05d3513667d2,267516,88673n,1,188,8
mn9497b799901274,330236,74958e,0,295,14
mn880d844504c4f3,240900,132047n,1,129,4
mn359007b68a9148,181851,116029e,0,118,3
mne62c6fe2171785,108097,129638e,0,124,3
mn057191ac06aaf6,173146,88043e,0,231,11
mnff90899ae6a1a6,180058,69594e,0,117,3
mn9a9170f92fd0ad,20363,92601c,2,167,7
mn52823d69661533,208366,143462c,2,214,10
mn9de8c2ad263d6f,216905,41805c,2,282,13
mn501229bfa9ffe7,70823,72925n,1,155,6
mn5efd7914391448,390864,75819c,2,196,9
mn58aa46b00405c1,15607,43411c,2,276,13
mn5bc804ae1e927b,42956,89848c,2,174,7
mn9587bfcf6dfeaa,99978,77545c,2,175,7
mn834f69a9bb10b5,113376,118459c,2,178,7
mn61036e077e67bb,391266,102296c,2,104,2
mn2842cd53e51b43,234514,38397c,2,348,15
mn5ecff68a0cc023,178670,14211n,1,197,9
mn88aad30feff7fb,126434,81325e,0,182,8
mn91b2708ba9c9d6,92045,50505c,2,220,10
mn84383316b54b30,221678,123483c,2,250,12
mn199a084d26435c,115008,76631n,1,157,6
mne6bc706c69c672,233291,73796e,0,202,9
mncd2017fbbd4ed2,354846,25557e,0,241,11
mn119583d3f44d9e,183919,103797e,0,124,3
mn78a44178562a34,94952,39797e,0,188,8
mn1eff2c90a003f2,104838,85843n,1,333,14
mnc515605d234cd2,182873,63922e,0,241,11
mnad1e8eae50f6e4,264892,63446n,1,83,1
mn412218d56ebf05,247339,81509e,0,178,7
mn87ae344009b3a7,113239,33111n,1,149,5
mne2f918c1ca68bd,37279,90392n,1,187,8
mne1ea24cd736d72,69512,123790c,2,305,14
mnc5d52a27c8fd9e,139064,38502n,1,80,1
mnebacc84de81326,9060,6172c,2,249,12
mnd5eed2e16a34f7,21801,85938c,2,313,14
mnc6e12a80510153,376305,59458c,2,91,1
mn2938727dfbe5a8,391829,9355n,1,85,1
mn6e11071ad8c8fa,309574,43388n,1,143,5
mned653d1071c5a5,46244,116943c,2,186,8
mn938d950177596c,116657,142064c,2,216,10
mnc4ba30ce3252d1,354858,6369e,0,137,4
mn0b8c0d3f5846ac,237017,45389e,0,112,3
mna3ba1a4d0778a6,12798,40817n,1,101,2
mn01b3d1e1a08834,120374,145978c,2,134,4
mnaff009aa7bc3b9,81877,37283c,2,158,6
mn8717873af6beca,293121,10683e,0,218,10
mnab64acd103f9a0,121219,35764c,2,270,13
mn79e34844eaf070,340359,91772e,0,143,5
mnf4adbe1be7d18c,53096,118341n,1,70,0
mnc35b1b2d0a6fa9,166321,19282e,0,274,13
mn24e8fe793a664c,10905,127560c,2,120,3
mn029e1cbeec8cbb,378093,61491n,1,145,5
mn76bacb0125f7ae,151298,15058e,0,149,5
mn4e8f488b9b9ee5,347759,123966e,0,152,5
mn4bd2213c866b93,34880,49966e,0,128,4
mnc7c1936fd06b40,296717,21439c,2,293,14
mn5dc74234e66570,27349,58623c,2,274,13
mn4d1cb6a77ef619,98288,144727c,2,229,11
mn678152711e5373,267191,68938c,2,133,4
mndba61fd312c19f,62494,93993e,0,227,11
mnd5c22a68f18ec0,131516,96266c,2,106,2
mn0626e748be720c,170465,118685e,0,218,10
mnbbd5e890c80954,243519,133693n,1,94,1
mn1f0dd6f0937a45,88723,69708e,0,319,14
mnab6a820e03e9d7,166687,23711n,1,181,8
mne53800e06ded2c,122325,21572n,1,131,4
mnc459544c5321cc,196583,89341c,2,293,14
mn6cd4bd397d072f,140866,47270c,2,341,15
mna4f75423d13444,256987,18188e,0,177,7
mn3da08cefdfe17e,202175,37117c,2,95,1
mnb108235c76a0d7,370515,35211e,0,300,14
mnb55ce6dee5df47,72565,28892c,2,89,1
mnc127772de20e6c,166202,10372n,1,131,4
mn26f0af13a254ad,42916,34247c,2,132,4
mnfb75f9eb2b7813,375771,114948e,0,257,12
mneb6db8c996ffcd,241208,60202e,0,261,12
mna199f78f436a68,320455,34845c,2,353,15
mn330feeb8853629,248106,99934c,2,45,0
mn0e80bde3f6d67d,334307,78238c,2,126,4
mn37a1cc15622841,192301,87457c,2,295,14
mnf44c98f168de58,307282,32536n,1,240,11
mn70779750143cd6,160474,125622e,0,165,6
mn0b9c1f120a7a39,12697,70694c,2,153,5
mn0b1d2f0fd37892,389132,82788n,1,252,12
mn816fd0af36ce1d,133064,134181c,2,166,6
mn3100c26a1df525,152828,142743n,1,138,4
mn4d9c111ca33cd6,174641,80371e,0,129,4
mn3942fd9b86e9b5,21158,49474c,2,141,5
mn485ff6994446a2,12193,15768e,0,294,14
mn76014adc315b79,183731,69159c,2,215,10
mn8d6b0d8c1d2bdf,200088,78754c,2,269,13
mn3ecd8ba7a7c5ec,21934,99147c,2,175,7
mne4878eb74ba8f8,143279,54563c,2,299,14
mna5fd8d30a10951,318723,15954n,1,450,15
mna70c6d1a247532,22491,89999e,0,328,14
mn80199cd6cc4422,285695,59576n,1,235,11
mn6e7486ce2e4bea,253948,121087c,2,128,4
mnbb2735d9b33eef,179105,47238n,1,97,2
mnf438ee370b06fd,214858,61284c,2,104,2
mnb6b58aee560df2,124352,10313c,2,198,9
mn4473fd54ed46ca,83290,83064e,0,162,6
mnd0a54dee37ca23,26396,9831e,0,175,7
mnb0cd1ac4b796c7,18542,13084n,1,316,14
mn5eacc31bbd0c38,27833,99524c,2,64,0
mne6431ec8a349ce,57483,142110c,2,279,13
mnac9b26d0eabf77,356619,67370e,0,174,7
mn02896634d6e375,126037,20944n,1,205,9
mn053135be386114,55356,62119n,1,426,15
mn9830903870097f,138703,62032c,2,84,1
mnd4b0a818026742,90046,19692c,2,147,5
mn149052af0f6399,46801,85359c,2,134,4
mn54a726a4c9094d,158452,70210n,1,169,7
mn9537dd926462bb,16839,142676c,2,197,9
mn5efd90ef76550d,30284,115072e,0,106,2
mn0f274a535214ef,72621,127854e,0,101,2
mn4ab24200bbec2c,304079,101270c,2,119,3
mn52b6ba427dd18f,387076,118131n,1,188,8
mn6257784dd3c40d,356166,34148e,0,139,4
mn47e1695155cc5a,273828,111755n,1,236,11
mnd2e5e03f43af35,130798,72036c,2,160,6
mn87d04918f223e3,269684,27785c,2,141,5
mn1ac346db302645,329363,52457e,0,207,9
mn9cd69d69fde263,92915,13858n,1,72,0
mnd85f4a1e9f9c18,129485,128268c,2,138,4
mn57e241d51432cd,86298,142268n,1,132,4
mn5172458a9b3a1b,306063,126854e,0,97,2
mn0ea9139f17b7c9,47960,81355n,1,158,6
mn8a96621f93b00a,65329,145895e,0,228,11
mnd8efc86b7f92a9,203782,142813n,1,275,13
mnfd478a0f1c11bd,350967,64241c,2,149,5
mn435baf4e89a2a0,57543,54555n,1,238,11
mn78ef92d2696bfe,56086,117610n,1,337,15
mn228b9699277386,103190,105352n,1,114,3
mnace9e933b6aaa8,188744,73699n,1,177,7
mnd039183a7db6b5,353535,17505c,2,316,14
mn820dc0889b3a28,134337,130847e,0,171,7
mn0705e9cb992e15,120232,103881n,1,156,6
mn88fd64867a8e3f,250872,50315n,1,383,15
mn7eb8c42a51bb9f,240289,737c,2,196,9
mn502f5267d1e257,78478,11414c,2,128,4
mnc406fceecf89a5,147,10575c,2,99,2
mn56e6dabb5e710f,27624,125555c,2,153,5
mn5e9d6e8ee4bc22,122478,5056n,1,315,14
mn71e22e852369bd,354551,54734e,0,209,9
mn1161045abd0de6,97336,94215n,1,153,5
mn6be3abb5f1bf8a,32959,11389n,1,238,11
mn8b6efeabbc7bb2,262324,59973n,1,190,8
mn0a6b2abf7cdac0,153,41522n,1,366,15
mn007c7361be1ebb,286756,47954n,1,65,0
mne281c04786735d,364522,47503n,1,264,13
mnb8a8a2b9d82ecd,25349,115965n,1,223,10
mn3b7e07277d7400,237039,109987n,1,177,7
mndd90d108f84eaf,122003,48104c,2,148,5
mn4a5fed87b37b40,231799,109197e,0,295,14
mn0afabe8913ecd3,251969,126806n,1,260,12
mn625705756753e6,21639,12396c,2,253,12
mnd2110145c6990c,223301,131441e,0,216,10
mn8db54debbedb7f,366859,43967c,2,199,9
mn3da36d20b0ebce,327030,31983c,2,114,3
mn8077dfb27401c3,257800,103788n,1,167,7
mn01f275ed66f0af,177558,118991c,2,183,8
mn148e91df16af62,274059,100367n,1,297,14
mnef3e7fc5db3fa6,75018,123806c,2,269,13
mna5421e48434d4a,60458,55266c,2,144,5
mn21155fb0736675,289403,128103n,1,179,7
mnd64ff7692293ac,106777,54661n,1,126,4
mn3b63d05cbdeee7,333136,82138n,1,88,1
mn6ac2abd8128a54,283582,80865e,0,178,7
mn68a7ee8dd1af35,247246,82544e,0,195,9
mn3d5ddd412ca9dd,10786,25455c,2,395,15
mn4c01f850cf486f,191542,52210c,2,225,10
mn757e5f6b3fb21c,86149,59375e,0,232,11
mn59f0efc0b60ebb,15961,30253e,0,271,13
mn3d4cd97208ccae,376707,144543c,2,287,13
mna554eeab0885a9,161913,15139n,1,105,2
mn7242f28758241d,123395,105218n,1,132,4
mn38911486522438,35605,21500e,0,124,3
mn946b3be00ff002,288421,62790c,2,157,6
mnb97624d6a6076f,139604,64389c,2,129,4
mn03d4dbd55e338b,167290,60406n,1,174,7
mn89bd41427b7451,38791,71912c,2,211,10
mnb30e793b19ebf2,169667,65989e,0,109,2
mn34f706dfa818ea,315385,75683n,1,211,10
mnef8d535c816a3f,198966,74299e,0,101,2
mn9abaa019951789,63374,21826c,2,123,3
mn3464f3fb6dc762,259111,89005e,0,144,5
mne637c34e518473,167260,133578c,2,228,11
mn6714563c674092,331360,114410n,1,155,6
mnb987f83663f577,132549,51848n,1,151,5
mn8e7dcc833c45bf,333912,15984e,0,89,1
mnb73ca0ab53484e,210848,142821n,1,159,6
mn975fd75505a0e4,152864,119144n,1,372,15
mn06e0f38178f4ac,218302,56944c,2,119,3
mnfc3aabf464bf02,249977,88306c,2,212,10
mnb3ed5b6b5ab2cf,228573,34147e,0,204,9
mn16c3797b9f00ac,372005,67053n,1,63,0
mnade20a8e8f36d2,160205,84903e,0,196,9
mn86b00fcaa466f2,341948,20613n,1,179,7
mn8ad8249695ae76,151762,50767n,1,260,12
mn1afdcb3ee5b92d,45951,46166e,0,54,0
mn8bf1293ab5ffdc,95027,133429n,1,151,5
mn81d00be9f31ada,320842,48517c,2,238,11
mna1e22c0b27fa2c,325147,36400c,2,99,2
mnc73ec367b19961,214077,72451c,2,219,10
mn5cfeb50cff83ee,326320,83864c,2,92,1
mn4ef54b1968a6d6,95019,116263c,2,157,6
mn1601cdd6cb372e,101519,120425n,1,183,8
mna0b65f77227029,242594,14093n,1,73,0
mncb41b7e4903a3a,145478,29675n,1,123,3
mnc6f89f60b4092b,201741,20808c,2,180,8
mnddce0ee0a398e6,141462,91283e,0,104,2
mnd4558eb6b778ac,298166,5073c,2,154,6
mn67ad9408589cc9,153775,105077c,2,117,3
mn7fc4c241d68d46,292861,32952n,1,172,7
mn2973b3d873679d,77778,132216c,2,105,2
mnc836c0e02af8c8,18666,120364n,1,229,11
mne37a91ae60b324,374577,66447e,0,145,5
mn808add0ad61d30,272368,46092e,0,105,2
mn9fce2d0bee8c9f,30804,83073c,2,131,4
mn8aed995bd3e4aa,122782,195e,0,100,2
mn4da6fd36aa8c1b,148927,143678e,0,369,15
mn2ef281b32cb53e,238078,111046c,2,61,0
mn6ebf8201a72427,1269,3567e,0,280,13
mnc47f7d3c7e65ef,181353,90181c,2,194,8
mn3a8d95a3807e2c,312018,75822n,1,127,4
mn4f8335fe4125ec,227529,13615n,1,208,9
mnd8c15b11bf4b30,71825,65300e,0,204,9
mn8993503ec965f1,368636,139886e,0,237,11
mnc1b63df56b81f4,268063,66547n,1,133,4
mn99bf2f0df3b600,216043,17980e,0,129,4
mn4569a5e12f9a04,87984,26422e,0,109,2
mne534456ffd2394,324538,32438n,1,93,1
mn2ab3b2d4216f81,192408,73166c,2,202,9
mn5e8f2ca4a8a1ec,108140,72529n,1,153,5
mn7f6a7703aedcfa,253528,117181e,0,107,2
mna33c0540844c38,8961,50812c,2,57,0
mn51454c128cadd0,23598,77334e,0,288,13
mne8de4420926634,182758,33687e,0,118,3
mn509a6a2415b3d7,30754,87491c,2,392,15
mn1b8d2fc2c31f7e,342826,5151e,0,137,4
mn0d15f7a3afc5bf,303383,19007c,2,105,2
mnd6554944862d73,252799,62748n,1,142,5
mn99eac16937ac9c,9139,74436e,0,273,13
mnb1ccb4e5c47685,209186,37205e,0,146,5
mn01917e524fbb6f,225515,143775c,2,101,2
mn39d359981256fa,324513,115253n,1,322,14
mn567e7afbd8cc29,224778,108818n,1,454,15
mn41d7bea4def51f,153421,40643n,1,228,11
mn3ba8fffab181ce,133802,43555c,2,159,6
mn4a3935a7c4d548,270688,116543n,1,255,12
mn865de43c434f52,336729,54777c,2,229,11
mnb58bfc95624bf1,120693,133750c,2,139,4
mn9a22a2227985c3,297883,63512e,0,107,2
mn1b0c17a34a92e8,323153,104104e,0,209,9
mnccb7d0b325d946,115102,41965e,0,270,13
mnc057c121516e9b,29310,72842c,2,277,13
mn985af8c9091727,257816,75915n,1,152,5
mn82c7d2f77a628d,343382,80514c,2,240,11
mn4c385349eea192,146670,110293c,2,160,6
mn8fb3edbc222719,389535,141902e,0,204,9
mn69fa111672f56c,386034,79329n,1,82,1
mnf04a06d7593883,269978,72643e,0,106,2
mnfbf61e1a806a39,82799,106992e,0,249,12
mn1938e95d2f04b8,290497,37018n,1,255,12
mn2e6b9087e84e34,182550,124386c,2,231,11
mn58e7d131d9da2f,70906,15566c,2,299,14
mn51e92a38cac609,358887,6532n,1,190,8
mnee28a60129f4b2,347452,39262c,2,155,6
mn4079ab0a02de20,368434,107404c,2,225,10
mn1b43cdd8910059,98250,29816c,2,93,1
mne6e8b7bdad3bb4,229204,60102n,1,418,15
mn4c320bd6147f7c,238823,68005e,0,114,3
mn19b44b015e96ef,65544,96321e,0,403,15
mn1df9b54f057e67,366542,74177e,0,256,12
mna1048a75fb9eb6,253882,8173n,1,131,4
mn73998abb08851a,276676,25904e,0,207,9
mn05bad08e9c166b,104778,116467e,0,179,7
mnefb07f82d24f51,130390,23409e,0,209,9
mnc1ee672de7715a,35137,104225n,1,240,11
mnd6381f78650120,221655,385n,1,83,1
mn10b56bfda920ce,351774,136281c,2,74,0
mn7a6d12beb27834,86910,93964c,2,94,1
mn8deec555675228,202655,144258e,0,164,6
mn4d2b598113b1d1,194152,6402n,1,385,15
mna98868716a403e,237242,106556c,2,216,10
mnd45bbd7ba8df09,6356,75474e,0,104,2
mne1b86cae146bd4,30914,112567c,2,167,7
mn2e58b0625df4f7,112370,130162c,2,108,2
mn72fd000246b262,145838,8776n,1,233,11
mn17556c056d4a8b,55726,109383c,2,168,7
mn9eddda474bfac8,197774,67685e,0,178,7
mndb0fbc5f0e45bf,143224,33198e,0,318,14
mnd4d80e9c0d3a6b,70564,8899n,1,270,13
mn5bf7b66a89338d,127525,131044n,1,263,12
mnc6ec497e787c68,202422,3457e,0,132,4
mn70a1ba8f5642d2,111123,129366n,1,204,9
mn44fa2d4ed7ab57,149306,65688e,0,196,9
mn67144e1f89e3fe,375997,120979e,0,272,13
mnd0676dc49a676d,284163,64278c,2,151,5
mn02518029e58601,300569,51825n,1,172,7
mn33b3d699a10c33,268909,24754c,2,308,14
mn364e8082759a01,214144,133398n,1,155,6
mnadf65c64c029da,168079,5879e,0,83,1
mn67538252268614,156262,1485c,2,146,5
mn28e81863699129,275501,9909n,1,215,10
mne5d068951bea87,18046,38515n,1,267,13
mn5099c1f7b76973,199204,117826e,0,145,5
mnba53857014a56d,296803,127665e,0,317,14
mn68a783f2e7f04b,364655,38161c,2,210,9
mn9d6d2f0058418c,150111,49977c,2,100,2
mn9d701cc1214940,143400,102305e,0,209,9
mnce085913d6a233,57807,112904e,0,269,13
mn7d6677b1233474,262163,112088c,2,163,6
mnc6943e995bd7eb,385580,41163n,1,171,7
mn9bcf39530b27e7,191466,72805n,1,175,7
mn9baece42f5e61a,114776,113102n,1,486,15
mn9ee204295c7123,291044,145952n,1,250,12
mn4f7aa4747d8810,372865,123283c,2,265,13
mn240203c17f598e,327008,96762c,2,393,15
mn5b0f90d7b955c9,158521,59125e,0,297,14
mn0e77134d963178,46267,119225n,1,171,7
mnfb32bdeb8a6067,122726,139784c,2,104,2
mnf2c50f99733c3b,57672,126994e,0,149,5
mn163c2afacc9e8d,71999,35643n,1,184,8
mnc8e0a09c153958,161818,138463e,0,131,4
mn79127bcc9fdd16,199258,21451c,2,228,11
mnecadc01646be39,127467,46436e,0,301,14
mn504879fd2354c9,155643,118506c,2,85,1
mn63738666d6403d,231877,48847n,1,250,12
mn6d2211523a24dd,143297,140655e,0,384,15
mn9e4b2224c91c06,350649,96135e,0,123,3
mn5d562e84b59664,102842,66881c,2,116,3
mnbc400097bbe3bc,319174,52894c,2,128,4
mnd4c23b8c4b08d3,63141,69391c,2,127,4
mneb1f5825b881a9,250348,145770e,0,487,15
mn7cf6ecde87dc7d,256608,105454c,2,267,13
mna2aa33bf341da2,257767,113395e,0,68,0
mn121903d02466fe,278594,138265n,1,106,2
mnf1dc5391b0ee72,177538,113351e,0,197,9
mn3465a05529b572,59967,86930e,0,386,15
mn13599d104a7917,24349,25940e,0,120,3
mn7c15c3083af300,229379,78580n,1,91,1
mneddab4f4b68c64,272759,69183e,0,282,13
mn9cef431727c492,19419,50844c,2,153,5
mn8d61455210b753,149144,24340c,2,134,4
mn2c7396b8b7d838,165928,74812n,1,181,8
mn014623cb32308b,10028,841n,1,101,2
mn5022ba135e695e,146289,58247n,1,228,11
mn89ad6f8f32bd88,380051,58902n,1,322,14
mn444a9340822480,154681,47568e,0,380,15
mn853d2eea2e8f4a,324884,57760n,1,334,14
mn12343bf7300387,139698,53104e,0,134,4
mn54f360486ebca0,275196,59628c,2,295,14
mn7eaee7e85dab1f,346318,42089c,2,52,0
mna55f4a90e00641,60903,24150c,2,397,15
mn1ee41664902ef8,287599,34851e,0,256,12
mnd6bd1546b030e7,48666,115602n,1,175,7
mn312c356438182d,337797,44265n,1,228,11
mn97cd362735889b,259139,113790e,0,231,11
mn09832151218467,142105,37761n,1,115,3
mn570135ef6bf903,166623,76926c,2,399,15
mn4d01ba151f9538,88752,144355n,1,163,6
mndba014d93cb7fe,362259,98e,0,236,11
mn05d930a33bd794,260281,123578e,0,235,11
