doc_id,source_index,source_id,reference_normalized,n_chars,length_stratum
ag0fa2f92b4d6d6c,46618,,2,225,7
ag456276feb060a0,52488,,2,218,6
ag2e345230679087,69219,,2,196,3
ag13b594f9c52286,30678,,0,245,9
ag03d807d824990d,38672,,0,262,11
ag912468a8232834,112496,,3,239,9
ag497f3e8531b976,53486,,0,250,10
agd6ab63d0a55bea,15491,,3,220,6
ag62cbd7124ff231,114846,,1,217,6
ag6768c4c9599883,72158,,0,196,3
ag68043fdf3cb24c,99572,,2,180,2
ag58e268dda3f76b,89416,,2,270,12
ag498c2b0b58a936,14886,,0,250,10
agc4b81fc919cf83,86970,,3,218,6
ag041df3fb11127b,114579,,1,201,4
agd38973fc88269d,117723,,0,137,0
ag48b84af1cb5997,41957,,2,180,2
ag2f164c292db0d9,59942,,2,240,9
ag5a95230e0c944c,117048,,3,212,5
agb51cdf37f58725,28297,,2,252,10
agaddfc473a0040c,48110,,1,209,5
ag1091484747e52c,83900,,2,329,15
ag6726ce62dba1e9,61652,,2,226,7
ag992f4cdcc05892,34867,,2,202,4
ag8a434a656d41c6,896,,3,289,13
ag3f6cfc78e1304c,51680,,3,660,15
ag46ff2c431679fb,80220,,1,239,9
ag375588d6cd3600,5582,,0,268,12
ag30aadafe8d8db1,74239,,2,259,11
ag9a21a41f0e5135,21588,,2,116,0
agf47572b3185e60,105275,,0,276,13
agc8071368747eea,17289,,2,179,2
ag67c8931da18940,22042,,3,280,13
agd2810363b8edd8,102418,,2,244,9
ag725b1fb6a2a7f6,78342,,1,195,3
agb0ff496eef44cc,10636,,3,247,10
age76ba333458ee1,73498,,0,220,6
agc7fee340a008d5,43852,,3,154,1
age69f5bac20a865,46690,,1,196,4
ag0004eac23f0201,40832,,2,171,1
ag7c7f1cdf54920a,53252,,1,245,9
ag9772b0d27b1de7,36713,,2,237,8
ag9e9fd7ca3c147a,110187,,2,194,3
ag98f0f23330e9b0,30471,,1,258,11
agb027b6b521f380,12822,,1,245,9
ag06a341565a2413,110579,,3,190,3
ag004d8f6536b289,34298,,0,170,1
agda460dac93f48d,22202,,3,392,15
ag41cc8b2c792858,81372,,3,240,9
ag35af03c652a1f8,19476,,3,261,11
agf43a2278bdaaff,43142,,3,247,10
agf61e4df93b6be8,45709,,2,201,4
agfd5d073b9f4d9a,47271,,1,174,2
ag8fd3fe1d5c8875,90552,,0,239,9
ag14f8d5e43b1c68,68230,,1,221,6
agbd13fbdd60be62,37360,,1,246,9
age5b46211dc3490,94023,,1,194,3
ag2fe65f50e85084,52361,,1,192,3
ag2a69c113642856,2231,,2,253,10
ag8087955e30339e,68016,,2,269,12
ag783b49b91f9cfb,108703,,2,178,2
agf63b9801a08bca,7936,,2,185,2
ag110c8de8e1f911,10866,,3,151,1
ag3d668cbe382a95,8647,,0,296,14
ag505efece2e366c,6765,,3,237,8
ag769a2d6a24658c,4015,,3,319,14
agf51d44670de58f,68280,,1,203,4
aga3c67e0522705e,57399,,3,249,10
aga70d046e7cf203,24719,,0,296,14
ag2329bf12ee8c7e,89813,,0,229,7
agb2be6cbde22f19,8328,,1,175,2
ag3804209141df50,37799,,1,220,6
agd7c6e9f934a1c3,99435,,1,288,13
ag6c9f2867fdc5f4,38807,,3,368,15
agf8385a1c109540,49729,,2,278,13
ag5bae6466fff714,22342,,1,154,1
agd2914a1e104121,113061,,3,229,7
agbe795190bb2d82,119005,,3,111,0
ag97652a9fe70dd5,86395,,1,238,8
agdc05d01cb4c25a,119202,,2,233,8
agaf46bc3b3f8353,103278,,2,250,10
agca74559d44ef7d,28982,,2,236,8
ag8919774e9059ee,106331,,2,179,2
ag2abfd69d1e9e38,30587,,2,250,10
ag9f17f92e33ddd0,1877,,3,198,4
ag89e224c6e23e62,44724,,3,200,4
agff6c6018d396c8,83070,,1,253,10
ag8c2d449bfa2b6c,65724,,0,317,14
agc0ceb3d873fa9a,68898,,2,210,5
ag0280361c604829,98732,,2,207,5
ag4d169a207548da,43189,,0,251,10
ag9c3e954f4b41d9,99269,,1,172,1
ag2b87e7da253cd8,45386,,2,188,3
ag9a7a2544a3af78,49602,,1,219,6
ag63bc6d2e505600,92816,,3,247,10
ag1d126fa4204f84,11384,,3,238,8
ag1f11d006a35364,52529,,2,226,7
ag9ce4fe8ab7a138,26044,,3,256,11
ag0d4bab024f9ce2,21746,,2,329,15
ag11d4d7341bf5bd,102529,,0,272,12
ag423485572fc988,92848,,2,256,11
ag68d2cfb60c7895,68731,,0,223,6
ag9061a63fb61ad9,83844,,3,235,8
ag28d828186b7cca,31262,,3,226,7
ag7767609751063b,111503,,2,212,5
ag9eaca177597683,86063,,1,222,6
ag5d57dbe27f9901,73844,,2,231,8
ag435d7b562fc571,45938,,3,194,3
ag099f4f8c5e7044,88244,,1,242,9
aged4c07fc82ede2,69834,,0,258,11
agedb2c7f4f1624f,88816,,2,176,2
ag39e916d8238076,110261,,3,199,4
agea410d540a8d6d,61864,,3,196,4
agfb784652a7aeea,31747,,2,197,4
ag5ff37c4be9025f,80523,,1,207,5
ag7a88cfe6350149,1906,,3,559,15
ag67f1fecdae1fec,106090,,1,264,11
agcb94249f8fb8af,70456,,0,231,8
ag8ddfe00970215f,10022,,3,252,10
ag90dc93dc090453,40590,,3,250,10
ageea26021621d6d,104332,,1,197,4
ag6221cac85b4ee2,90545,,1,253,10
ag65fbb61c49c08e,13187,,2,212,5
ag18899db9e5d376,36776,,3,276,12
agf7dc39d51bb2e2,64324,,2,229,7
ag4218a45fc3b880,115863,,3,232,8
ag2976721a164089,79357,,1,218,6
agb888f91d97f942,6862,,1,214,5
ag404c8a84ea6c9f,106698,,3,179,2
ag091d7f5c770727,75761,,0,231,7
ag2803780bea9053,5720,,0,407,15
ag7c83d029202840,97311,,0,193,3
aga88f2d1e6c9c19,6915,,0,220,6
ag39a3a8c05cc0dd,2907,,2,301,14
ag8d85fc3b74dc7f,58141,,2,258,11
agb2cf00cd50b56d,18093,,1,306,14
ag5b0983f9b4335f,110575,,0,145,0
ag6f63ad08514ec8,95739,,1,218,6
ag138001a19b0d39,110809,,2,218,6
agddd53033d448ee,8457,,1,191,3
ag23356fcacd8ce2,90065,,3,746,15
ag47e280fba77eb7,67539,,1,271,12
ag9d791191002756,31856,,3,349,15
agfd51be25093ba9,86731,,2,271,12
agdbb256e25015f1,22520,,2,196,3
ag63f37fbe12e419,72113,,3,504,15
ag79190505ac02db,64769,,3,194,3
ag6641cd85d5e620,47125,,1,196,3
agfeb85491972138,80544,,2,251,10
ag18f8153b7b9200,80886,,3,276,12
ag96a90e6705af75,89403,,3,397,15
ag3ccf56dab43448,102574,,3,223,6
ag8a5035f26746f1,8935,,3,233,8
ag22551e66e8442d,67925,,3,333,15
ag0c7fac5fd50e8f,101920,,2,247,10
aga5cd2883e1b623,74894,,0,310,14
ag069c690121d8fb,64802,,2,226,7
ag372a090a96c7f5,109934,,1,194,3
aga98890f444d30d,22017,,3,124,0
ag9d997426b98227,5742,,2,271,12
ag8828f54d1dae6b,105464,,3,260,11
agd06815f907f0a8,119247,,0,243,9
ag6374bbd3e20728,51821,,3,148,0
ag67f6b4e015d840,56997,,1,236,8
ag71ece2200c66cf,26204,,0,189,3
aga4cd4d3c66ad2f,95669,,2,257,11
ag140cd5bfa0e9c7,35118,,0,181,2
ag62bff67636787a,101682,,3,250,10
ag4165b62afded45,65747,,2,232,8
agbbc5202b3f767b,103500,,3,198,4
ag924e337dc6bda6,96671,,1,223,6
ag69d019bb3b8435,85344,,2,288,13
agd9397393e862f0,104168,,3,316,14
ag3d5f09a4a4953d,119075,,2,236,8
ag4a775259ea01b8,107961,,0,314,14
agbe196017a876e0,48706,,0,239,9
agd7bb8b1e0e1a58,32538,,0,253,10
ag59bc2f200be889,68317,,2,242,9
ag88c13beb288010,2823,,2,286,13
agad4652427dd40e,16781,,2,308,14
ag86c40bfc966cac,64084,,1,216,6
ag60bd38ec38c0e3,64109,,3,148,0
ag242b3e7638ee62,43087,,1,246,9
ag923cdbc96d86f4,61806,,1,208,5
agee44244835b572,44918,,2,162,1
ag6eec5baeca077f,9373,,3,361,15
ag79b8e1ab6d0059,113712,,1,193,3
ag97ac39a5883628,4754,,2,171,1
ag905b91da24441f,95527,,1,273,12
agc73c76c7829915,65909,,3,244,9
ag1fdcfc4143ae5c,12468,,1,220,6
aga8a26b0674abb6,65105,,1,225,7
ag78bd7a89173edc,42823,,2,240,9
ag63323e15c2d5ea,119965,,2,222,6
ag5dcbf4dda126ee,67951,,3,247,10
ag0641db5ea4fd0a,79506,,1,281,13
agec2b02b467e0ac,22956,,1,249,10
agc880149563dcc8,116531,,0,142,0
ag40fde77607c033,55231,,1,266,12
ag60c17050ae57ad,93718,,3,194,3
agdb009fc9a3c6a7,18876,,0,277,13
ag728df7068c1bd9,8833,,3,245,9
ag69d90c6af99565,104771,,3,206,4
agdbafe755883ec5,11862,,3,308,14
ag9c0a70ec7f7be0,107252,,0,276,13
ag151d2ba7d9994a,70503,,2,207,5
ag6fa0c9a1e95fc4,35187,,0,163,1
ag7871ae51b1a4c2,40886,,3,183,2
ag632536a88674c3,2521,,0,146,0
ag9cd911bcce04cc,81026,,0,238,8
ag750f354c871bfb,75363,,1,233,8
ag5e4b4af2b19511,117606,,1,201,4
ag29e6f4ba5e1ee1,115807,,2,321,14
agf8cc5944f98247,105616,,2,384,15
age4954aa046c591,50460,,1,170,1
ag299ea1fadb2623,2297,,2,185,2
ag04141b25b7708e,99507,,0,143,0
agc1df5c747f34fb,101953,,3,304,14
ag344b546572c9cc,61622,,0,276,12
ag37191d37c4a374,92735,,3,406,15
ag751967ff1c3314,1100,,3,258,11
agb55250a861f854,84005,,2,227,7
ag5ad5f029fc51be,27344,,3,276,13
ag97066debde55dd,69496,,3,171,1
agad763668fc1e58,95495,,0,230,7
ag485ed01ff26ead,84900,,1,188,3
ag537d723363cd63,100032,,2,197,4
ag0ad0ebf6e9787c,31764,,0,253,10
ag77bfcc4ebcb1ee,49523,,0,217,6
ag8e40d8691b6a93,546,,2,233,8
agc0484ebd69239b,89556,,0,290,13
age8f4ea226f004f,21647,,2,433,15
agd92be45339bd78,44685,,2,201,4
ag4a346e8d40011c,67705,,3,155,1
agbba032b764559b,73541,,3,233,8
ag565c5145a94cf2,68193,,1,250,10
ag85caa631d9ddec,37986,,2,497,15
ag03bfa1ad7c0edd,40237,,1,260,11
ag372f960d64c37a,17787,,3,180,2
ag1c1468ead5a05a,35390,,3,244,9
ag3aa4299ab49637,68829,,1,218,6
ag0a53b056bfbfd0,112246,,0,145,0
ag03e96711877e64,105804,,3,252,10
ag3242637934e222,46326,,3,109,0
ag7ac44aaced126a,29694,,3,405,15
ag6367344512ebff,6304,,0,177,2
aged33842cc6f035,59472,,0,291,14
ag441c099aa0c2b7,57240,,2,233,8
ag84e0f8c04c2169,63879,,1,202,4
ag50aba2d0b536bd,6358,,0,304,14
ag0b57f660a45917,43689,,3,274,12
agc8ab8a6743b93a,119787,,2,183,2
ag86b1f48b25f294,6323,,1,225,7
ag9a730ec62c1295,64768,,3,243,9
ag4839d9aedd3b16,108761,,1,207,5
agef2b6a7fc5cc83,23312,,1,248,10
agef1e66e7307b32,49462,,0,250,10
age5655a23f21a10,98270,,2,225,7
ag4b730fc063f87e,108927,,2,273,12
ag7560b849756def,4064,,1,104,0
ag3c07fb2c4f987a,57875,,3,207,5
ag949f54deaea6ec,38780,,2,243,9
agabec41fa81e373,60419,,3,168,1
agbee52cc264bcb7,107380,,3,280,13
ag4da89ba85f6c84,104829,,2,253,10
ag6303e9946bfd12,69786,,1,249,10
ag426fb7a10ea34f,74930,,3,154,1
ag76c2f58f441e77,98423,,3,257,11
agf467d993fd0ba9,40317,,0,192,3
agce77fc4c70710f,95414,,3,248,10
agc2456109c26a6b,68560,,2,315,14
ag6c0f9d3cace45e,95477,,2,320,14
ag9f8ea3f1ed0fe4,73171,,2,225,7
agc46267cf109e28,1791,,3,180,2
ag20050cbec70538,54751,,2,228,7
ag7639e0767eedc6,48190,,3,243,9
ag399f5e8625e72b,85641,,3,314,14
agc8f88a5af82059,18943,,2,272,12
ag0e53e8876a1ef0,37332,,2,176,2
aga7f8012215a1fd,76819,,3,235,8
agfd7de85d04082a,98823,,0,283,13
ag1de3d635c5af4d,29741,,0,364,15
ag827652b55803aa,102166,,2,294,14
ag15c4837de5fc47,19824,,0,215,6
ag7e03421075bfba,12848,,1,252,10
agf827e99ebe8cf1,109427,,2,245,9
agdeb6116e3fbb3d,64918,,1,103,0
ag33578a17920760,96681,,3,266,11
ag82a5535e15e1e0,113516,,0,276,13
ag8bd180fddf66fe,17377,,3,207,5
agfe0b673ee85495,80632,,2,226,7
ag4abdf6be2ea9c2,64897,,3,329,15
ag18bea377e6bf68,57699,,0,382,15
ag383ee56fac51df,52786,,1,224,7
ag55c8021737a63e,13173,,0,207,5
ag586c4c42737e2c,84851,,2,242,9
ag85be25e2296a53,8288,,3,235,8
ag7a33c76df28343,35038,,0,300,14
ag8e905d89ed12da,38779,,2,285,13
ag9bdeb7e9feeced,20274,,2,250,10
age7aad58f716a76,60969,,1,166,1
ag2c7e56d9d12f7e,50745,,1,226,7
agc141fc9d5cab3f,73685,,2,192,3
ag144446a528863d,16404,,1,256,11
ag246d3f1ec205ec,36897,,2,249,10
agb7fc0386e35c58,21755,,2,250,10
agddd30a3b544c2c,52916,,3,186,3
agf92fd4f99039d6,32014,,1,196,4
ag413a30cf282c29,65583,,2,243,9
ag8a72b5a1322c80,93315,,2,253,10
agf389d448ca0ec9,77718,,2,207,5
ag8f682b0239723f,838,,0,274,12
ag782c98cfd59847,4875,,2,515,15
agd0fabef6da24a9,87167,,3,171,1
ag565ebeeca35b6d,36106,,3,240,9
ag9b13ae51312a7c,52237,,3,219,6
agee668e7fda0070,10598,,0,262,11
ag758f4f7566b42d,9463,,1,236,8
age8035a999444da,112442,,0,147,0
ag03cf4b6bd52b13,72142,,0,218,6
ag4ec0f16e967327,27001,,0,281,13
ag85156041afefb8,43462,,2,184,2
ag847689c7b7129e,45230,,2,265,11
ag03bb9d5be2136b,55254,,0,262,11
ag1ec70fa2e68df3,105709,,3,260,11
agb60e26f670d730,106290,,2,267,12
ag9eb778e37c18df,6467,,1,217,6
agead9028ec963b6,79547,,3,215,6
ag4b5cd09114ef75,85889,,1,179,2
agab283564ccab90,96917,,1,221,6
ag1dfcf558f55f7b,108284,,1,274,12
ag6dac0710f34e57,7898,,0,298,14
ag8fd0257e105bba,30349,,1,321,14
agdc237b640fff8e,109409,,2,305,14
agb0a6306b76373f,89602,,0,234,8
ageb62efe900682c,75170,,2,271,12
agf1be11c137e8e0,1644,,0,274,12
ag8aab25ba7e3beb,34969,,3,232,8
ag817b4e1dfbf35f,67244,,2,230,7
ag627f98d5ab233d,55895,,1,222,6
ag9609ff85332adb,78203,,0,243,9
ag138d826117b7c2,31443,,0,200,4
ag31875ad0bc9ff2,33667,,0,272,12
agef7888f0129646,62220,,3,279,13
ag16a91f6fd5e397,13151,,1,193,3
ag8a09e8f52eec49,32836,,0,208,5
ag47de3787a2e057,78145,,1,246,9
ag06340eb981cf0d,77776,,2,203,4
ag177e0c49134615,13785,,0,204,4
agcdc2336a141ae9,34599,,0,254,10
ag6faed9e5e8ae5c,87552,,0,253,10
ag7d0336e1d09a22,65136,,2,423,15
ag7b5f453f034fd8,51578,,0,243,9
age8e0c1a57f2531,89565,,3,215,6
agf0c386414d692c,94188,,0,247,10
ag9573805e3d769d,9329,,0,164,1
agfd65b3fabd55c1,87857,,1,205,4
ag5630bd7ad34885,30099,,1,203,4
ag8a69802e52fd71,54281,,3,265,11
ag4f9db9f9d4ddd0,27605,,2,183,2
ag451e78a5b9de7e,53691,,3,256,11
agfc092b4e5cca7a,73800,,1,223,7
agf0e47e08dff968,26713,,3,235,8
agc18f465a2f1378,5188,,0,292,14
agced08cdd412c50,21102,,3,188,3
age54f19651bff7f,54032,,2,254,10
ag86316a5de47bef,118035,,0,316,14
ag7d9128ae7de877,31135,,0,195,3
agac764575ff9fc6,31709,,1,218,6
agb87d26a24d04e9,20417,,1,172,1
agd702f36d37da06,100921,,1,216,6
ag11349b073e439d,97783,,0,233,8
ag581cf129cff02d,80263,,2,181,2
ag5b492b1787ecbc,80407,,1,255,10
aga240e77e557f23,77865,,2,267,12
ag98f1446cdd50b3,480,,1,182,2
ag7ff16653fc3ea3,12182,,0,256,11
agecbd6a02f67674,75559,,2,234,8
ag96bb66a4102df9,42668,,2,247,10
ag4190d925402e25,18537,,0,226,7
ag12371e77b0b080,3424,,0,398,15
age45d3317fdbbb4,99244,,2,227,7
agedb4eab64b69ad,8539,,1,179,2
agd4eacf80ce5949,57383,,1,189,3
ag5dfaff9254ad53,34135,,3,185,2
ag2263e4f26a548b,16710,,1,230,7
ag63407839914017,96589,,0,248,10
ag6c850936199689,83237,,0,187,3
ag1bd2a989477534,85718,,2,377,15
age3ae8587114f58,42765,,2,176,2
aga3acf7a86b4a3a,56701,,0,253,10
agd66c483527fcb9,64059,,0,258,11
ag783efa556b5de9,102065,,3,231,8
ag5590ec8aefc2df,50236,,3,229,7
agc272e235a02d4a,107432,,0,252,10
agf56e15fd73a76a,26368,,0,272,12
agfb5008f2761072,20716,,2,226,7
agf4df65b032ad95,74082,,3,245,9
ag0ce09799d3944a,38472,,3,219,6
agb8340483eb8950,37297,,3,269,12
ag68e05cbf50b9c3,45776,,1,335,15
ag018e446d667bbe,18198,,3,270,12
aga537240bf2e44b,50741,,2,183,2
ag6a355b795896fe,16422,,2,254,10
ag95b3d6e04b02f2,84008,,3,259,11
agc4bac16cc8649b,114690,,3,251,10
agde257507b8398d,85663,,3,124,0
ag2ec3cfbedda2af,110948,,2,205,4
ag912b5819f87fba,106804,,3,222,6
agfa3960e4c012e2,93477,,3,274,12
ag2c1acd0f078d44,38538,,3,203,4
ag5b83c1f232f567,60486,,3,288,13
ag90f0223b42fbb5,16372,,0,279,13
agada2d7b6d7d9d7,49335,,0,199,4
ag93a9886f020298,96033,,3,173,2
ag3049627a0b9f6c,40450,,3,191,3
agd6939e545b69b6,5999,,1,272,12
ag89a728f9f2c7fa,117171,,2,241,9
ag6e3d46098573b5,45484,,3,223,6
ag05f9cdcc611ab6,62286,,3,214,5
ag8659c3e2ef5d91,119819,,1,197,4
ag9f31dc5f6bb9dd,77891,,0,178,2
agc9ed954f4901ec,18455,,3,172,1
agf8374381626017,95872,,1,312,14
ag40130cbaa807c2,12766,,1,244,9
ag2ee68006cd0cf6,73515,,2,171,1
aga69a8554399f40,104981,,1,284,13
ag230594e547810b,14439,,0,279,13
ag0b820749bba092,10536,,2,206,4
ag5deded80b4c5a2,56865,,0,365,15
agba32c16519ca4c,23764,,3,394,15
age4985832759a70,64607,,0,193,3
ag83af413f60ce0f,33177,,3,251,10
ag8eb40e113cb391,25257,,0,262,11
ag5ab3ec84582ac6,91810,,3,256,11
agadbb20a52d17a5,9560,,1,277,13
age73a952d823d80,75233,,2,183,2
ag8d73d578372015,58531,,3,285,13
ag96804489ae1744,62900,,1,169,1
aga297ffe5038716,108730,,1,232,8
aga1f0cdb291aafe,48978,,3,170,1
ag8d54ad0062813a,68729,,0,262,11
agc39cf591cb9e41,45715,,0,212,5
ag807da7bb26adcd,74290,,1,255,10
ag874489f5d3b3ca,41635,,0,253,10
ag1de1f01383e5a1,48067,,3,336,15
agd418571852f245,94387,,1,223,7
age81fa4c1f50db7,79662,,3,187,3
agc74fb32bc0cea0,98897,,3,207,5
agd5b7a03677a4e4,34232,,2,209,5
ag0a7811ebf03223,39908,,1,182,2
agfd17ca1ab36d18,42530,,0,212,5
ag48a7289212e3c9,85091,,3,386,15
agd5e20027fe1804,13914,,0,268,12
agdde528a0fbfb4b,115220,,3,231,8
ag415b59c29f54d4,99454,,1,238,8
ag9c5467904fbdcc,47263,,1,244,9
ag96c404ae57ef43,10612,,1,240,9
agca5aa42c35ccea,73942,,1,175,2
ag66a1e9dcd0e865,33714,,2,230,7
agdb4ffe9dd20e92,2676,,3,174,2
ag5e6eae2bd5c8a5,105791,,3,127,0
agc3901163abae28,65367,,3,291,14
ag746eab3caad08b,113436,,1,188,3
ag0870c76f8ea2d3,109920,,1,207,5
ag8cefb59853438e,58161,,0,304,14
ag00f9c8a07c19cb,46553,,3,195,3
agc4fb70518f3ba9,116371,,1,250,10
agaff835a69b74fc,28840,,3,186,3
ag96adadc3538acb,65530,,3,292,14
age3ef59a37d8ecc,75022,,1,154,1
ag9e82941015127f,37833,,2,257,11
age0456099ca6c80,11119,,2,289,13
aga88309e43b01ed,19996,,0,248,10
ag34f94456369493,30151,,3,163,1
ag4a362ecb09939f,43735,,3,259,11
ag376791ffee42dd,49824,,2,266,11
agfdbd73e84a1f42,857,,1,226,7
ag77c5e9ad0e590e,80839,,2,272,12
ag27ac7b4eeffb53,28722,,1,314,14
ag98e02d0a37e85a,13027,,2,231,8
ag917947465864fe,88323,,0,204,4
aga76606a33846c7,16286,,3,135,0
agdcf83ea3673f86,54423,,2,260,11
agfa4a4d5360b205,70746,,1,161,1
ag6e78cf55de5f0c,9438,,0,209,5
agddbde218a6942c,81549,,2,181,2
ag844302e8931453,73686,,2,203,4
ag93749b48d45989,36969,,3,235,8
agb8d9eb158a3e5b,41817,,2,258,11
ag7aec49d6acd792,34594,,3,180,2
ag159abeb3e7b2ed,22379,,2,261,11
ag0903dd36835dec,2390,,2,247,10
ag72fb4c46f7726e,89187,,2,268,12
ag4d872501fc2146,81810,,1,166,1
agd84142fa9409e3,116807,,1,234,8
ag9de7c9fa5d0035,112691,,3,281,13
aga7b7f180ed95f4,64680,,0,194,3
ag08f00c41c3e2ef,22123,,2,213,5
agb2ecede63367ad,69584,,0,282,13
ag0bf34077f591dd,105290,,2,214,5
ag2262c706b6e531,10153,,0,233,8
ag0194b68c942b76,30435,,0,239,9
ag4071b7b784da73,58036,,2,226,7
agabe77cf772ba52,49031,,2,264,11
ag52e79b4a89faeb,14034,,0,137,0
ag19d42e6213d225,71366,,2,213,5
agd37fdc99d7032d,53381,,1,253,10
ag339e1c2b820e0f,103213,,3,120,0
agf6a88ea07dfc6c,116311,,3,178,2
ag00cae99d10b64d,10752,,3,242,9
agd2483fe1e54edd,80647,,0,168,1
ag8113050aec881e,10907,,0,219,6
agf2fffa93dd7f2c,3831,,0,261,11
ag29af27edcaa82b,32059,,1,220,6
ag1c317b79b00ed6,78008,,1,247,10
ag98cd2b40698194,72255,,3,283,13
ag6e976f602f357a,110600,,0,209,5
ag24602442b7da3b,44312,,1,207,5
agad074ebd46dfd0,96927,,2,210,5
ag6cf47c395fed23,75193,,3,217,6
ag544b73e831ca52,92644,,3,167,1
ag90fcbfc76a0d80,4713,,0,276,13
age47c786c637444,98611,,1,169,1
ag3f27b11e520dd9,39292,,0,216,6
ag1fd284e5bf088d,83205,,0,278,13
agcc5644930ff0aa,83168,,1,210,5
ag18f8fb69e84216,20137,,0,282,13
ag1778e300321d66,78666,,1,251,10
ag7fa163745faa68,33913,,3,257,11
ag329dff03ab58f9,114867,,0,225,7
ag7cd17ebc792258,113266,,0,163,1
ag7857af52689d97,56589,,0,144,0
ag872dbdaceb1686,6104,,1,253,10
agbeec8475a57520,73562,,1,150,1
ag8be311e9ed1772,91629,,1,207,5
ag74b9a197a92ade,39437,,2,216,6
ag189229a3460458,44784,,0,134,0
ag4aab1af5776e89,114763,,1,217,6
aged509ba01e6975,47601,,1,239,9
ag13cc8681186841,49279,,3,288,13
ag376e5acd4404f2,86287,,2,265,11
ag40dadc43ba7529,44133,,2,275,12
ag4f3a1cee3ce4e6,113914,,3,197,4
aga5fe9c6d0c7eb6,28651,,3,168,1
ag9e0a3ddaa0cce9,82562,,0,206,5
ag55da7f0c576b34,24073,,3,206,4
ag63ee26ef385f90,66304,,3,201,4
agaeef1e0a3480c7,30829,,2,283,13
ag384f002bbb4687,117011,,2,344,15
ag2d83da02e506e2,114764,,1,175,2
ag23173ab5e8364c,99389,,3,187,3
agf3d0a592b571ad,74836,,0,313,14
ag40734e72fb3965,98684,,1,178,2
ag625ca6ac3ef5c8,72575,,0,186,3
ag605b64950f3869,40821,,1,213,5
ag5746f780fc3b08,38429,,2,219,6
ag15f75a16b75d70,32279,,1,201,4
ag170ea22dccf704,32120,,0,234,8
ag6e854b8f569740,119754,,0,215,6
aga040b6c6f9b0bc,51664,,1,245,9
aga4c1d61d719612,87693,,3,239,9
ag6a6f94b0f8f4a3,80218,,1,184,2
agcd4104be0aaf9b,66878,,3,197,4
ag014f6960619f4a,93064,,0,279,13
age8b0a890104b9e,51623,,3,272,12
agfde2e2631d1504,12047,,2,288,13
agcde5e797cf4ec5,106871,,2,286,13
agde63659cca820c,44065,,2,164,1
agb903fe99ea1de3,80511,,2,222,6
ag944da445187b16,107029,,1,321,14
agd70b160986a9c9,90735,,0,295,14
agb914c1ce4311d4,54050,,2,261,11
agf71e8538516511,86846,,3,414,15
ag89ca7e47ab41f5,118806,,2,235,8
ag92935c6720f9dc,55310,,0,249,10
age4333b8bd0461b,13433,,1,216,6
ageb9df69334b872,74766,,2,246,9
agdeadacd3d1abe2,117849,,3,181,2
ag89acaa2eb4fe29,10321,,1,147,0
age1500454307b1d,76417,,1,228,7
ag865040e9626edb,118126,,2,201,4
ag6e58b3786b9a34,117884,,0,275,12
ag8039cb499b33cc,92957,,1,148,0
ag1bdb5e00d33723,2652,,1,292,14
ag42fd2666aef763,14332,,2,228,7
ag1c203b3d62ddfc,83246,,3,253,10
ag50283fd38f74b6,43948,,3,294,14
agecedeef7c6ae85,66506,,2,196,4
ag0e0b2895bd44bb,101375,,0,164,1
ag45853f0f8dc051,27759,,0,360,15
agcfa904fda089e4,104887,,1,300,14
agf91a52345bd63e,24676,,3,120,0
agd34f1033102d26,80623,,2,245,9
ag63b4b6a67be129,107321,,2,277,13
agbefbd0db36c691,65246,,3,126,0
ag6c3b670972d269,20229,,0,199,4
agbd29bc0b437ce7,73631,,3,239,9
ag09410ea7068b25,52681,,0,247,10
ag7e56c50ed75ee1,76314,,3,164,1
ag35e3f0c8426354,59499,,3,162,1
agd151b146ea0457,36771,,3,163,1
ag78d6129cf1ce42,112213,,2,179,2
ag3218bcf8e1d982,67150,,0,144,0
ag4118317ed151ae,65754,,2,186,3
ag0205329b81ce4b,103250,,1,288,13
ag2330f69bd7983e,993,,3,179,2
agd82a28ed2b8865,5287,,2,586,15
age520c5f5345491,24883,,0,209,5
ag194925e8a3551d,94755,,1,287,13
age33b504d0917b5,9199,,0,214,6
agfe15b25ea54260,11402,,2,269,12
ag1df57e02a677b7,71217,,0,258,11
agb7caf2252f879a,96193,,3,283,13
agdf7e630047f984,75338,,1,262,11
ag59fe77ad2e3cbc,74761,,3,354,15
ag8d6a25a6abd87d,39639,,0,197,4
ag494f36bf7b9323,465,,1,201,4
ag1824f8916e7263,69761,,1,295,14
agc5d76fb012ddba,25579,,1,171,1
ag48c5838dc858df,36243,,2,239,9
agbf40c722211d75,69572,,0,246,9
ag733d8dbfb79f41,5814,,2,212,5
ag5a82b430405b3f,29978,,3,295,14
ag1b456336fcc7cc,9651,,2,174,2
ag1e29446556288f,48001,,1,209,5
ag58f7268eca517a,69567,,3,141,0
agef8a7b1d05e593,18538,,0,219,6
agb5ce3420c39e40,55055,,3,229,7
ag14614f82ed7775,106740,,0,286,13
ag939a8e4de6c2ef,116413,,3,227,7
agf469c973ed3fbf,11832,,2,166,1
agea85f8096c3ad1,105217,,2,225,7
agc43148e7d58d85,91375,,3,268,12
ag5547272bf18ea9,37422,,3,212,5
agad85076f1c4b72,34378,,1,159,1
agaff9f54ef895f6,44716,,3,222,6
agc1fc96ef4771bf,99162,,2,171,1
agf951addd3c2ad7,53692,,3,273,12
