doc_id,source_index,source_id,reference_normalized,n_chars,length_stratum,toxicity_score,toxicity_score
cca155dd84fa5e9e,62258,,0,84,2,0,0
cc3d207e57ad6f37,19654,,1,727,14,0.5,0.5
cc4abe2b4f2dce8b,18845,,0,335,10,0,0
cc011211819ceae6,73841,,0,112,3,0,0
cc079a93bb10419c,45343,,0,281,9,0,0
cc67359d000482eb,49672,,0,885,14,0,0
ccff7ef151c9d070,46926,,0,72,1,0,0
cc8c1bf9f45e6e30,7768,,0,131,4,0,0
cc64b8a9430880b0,75900,,1,921,15,0.5,0.5
cc5232f6f956a8fd,58407,,0,935,15,0,0
cc685e95b059a8a3,11716,,0,211,7,0,0
cc7b82379ffaf9ec,12361,,1,913,15,0.699999988,0.699999988
cc1db4c997e52455,76713,,0,973,15,0,0
ccb516cfc97fbd25,93736,,0,922,15,0.166666672,0.166666672
ccd034cecd96c204,37995,,0,116,3,0.166666672,0.166666672
cc7d22676ca19f9f,76008,,0,56,0,0,0
cc5b1aa3d3da1848,97202,,0,374,11,0,0
cceab42f1d26cc11,58272,,1,671,13,0.800000012,0.800000012
ccf4e91aea15b0a0,22474,,0,44,0,0.166666672,0.166666672
cc9ea61d4bd5d656,12723,,0,492,12,0,0
ccaf57f9cf6df102,13669,,0,719,14,0,0
cc8d273b214031e4,88542,,0,172,6,0.200000003,0.200000003
cc05bfc5d7cce4c5,62357,,0,283,9,0,0
cc4383fbadc04461,53271,,1,152,5,0.600000024,0.600000024
cce4c4e4d9f676ec,57702,,1,222,7,0.5,0.5
cc1abe7f3b10d5bb,375,,0,264,9,0.200000003,0.200000003
cc995820b2582dfb,37288,,0,618,13,0.400000006,0.400000006
ccfab0bfc8ee43ac,84093,,0,172,6,0.166666672,0.166666672
cc2525df14a34794,91741,,0,376,11,0,0
cc46ea7d29b7cc3d,24134,,0,119,4,0.328947365,0.328947365
cc88c1e57993b85d,73999,,1,148,5,0.833333313,0.833333313
cc858f7ef5720d42,94498,,0,102,3,0.300000012,0.300000012
ccb7f5ecc90008c6,42167,,0,159,5,0.166666672,0.166666672
ccde530444aa6e5c,82149,,0,52,0,0,0
cca76c0ca24cb353,1180,,0,422,11,0,0
cc33e750ff4e7bdf,21883,,1,571,13,0.600000024,0.600000024
ccd2caa380947157,74986,,0,166,6,0,0
ccb4aeec9cd14d4d,70518,,0,51,0,0,0
ccaa18f3caa74299,74535,,0,704,14,0,0
cc9087acc957ed5b,5620,,0,108,3,0.400000006,0.400000006
cc10481b86b2f6ff,39222,,0,260,8,0,0
cc3016a703ec02ae,94337,,0,587,13,0,0
ccfc3f0456f07b03,60725,,0,705,14,0,0
cccf5d1e28a62e8d,8659,,0,961,15,0,0
cc1e91c708297044,13332,,0,634,13,0,0
ccf24f98e22f2ea1,90809,,1,313,10,0.810810804,0.810810804
cc7ec77062ab5de8,45806,,0,248,8,0,0
cc969f48f8558523,33528,,0,363,11,0,0
cce098578f205404,54208,,1,263,9,0.600000024,0.600000024
cca3a4923e085442,76921,,0,145,5,0,0
ccd4c9b014b33f7e,39924,,0,45,0,0,0
cca5dde71c280722,72934,,0,412,11,0,0
cc06ee5c46ad3d6b,27731,,0,278,9,0,0
cc63ce569875f221,57773,,0,985,15,0.400000006,0.400000006
cc2e8928517c63b2,39961,,0,293,9,0,0
ccc36d50a5d0e259,84227,,0,388,11,0,0
cc5c6dd4ebd2bfe0,24146,,0,238,8,0,0
ccc1a5a891ea1eb3,25465,,0,170,6,0,0
ccbcf2393e291257,24534,,0,280,9,0,0
cc80f0dedecdf84c,78120,,0,734,14,0.166666672,0.166666672
ccf222a375cde6d6,355,,0,62,1,0,0
cc11ac51e4fc2a1b,77886,,0,332,10,0,0
cc722a7761c8f4e6,60261,,0,203,7,0,0
cc1c7e25270e1fc1,56135,,0,585,13,0,0
cceddf7de0dedb1b,13685,,0,73,1,0,0
cc8d34683491dae0,86523,,0,82,2,0.472972959,0.472972959
cc9c6d64a0e7f733,41420,,0,697,14,0,0
cc7afdcdae75086e,17036,,0,911,15,0,0
cc14d28abf3b840b,46034,,0,73,1,0,0
cce25d7c2ad84274,32637,,1,202,7,0.600000024,0.600000024
ccddda91aabd8b43,50565,,0,307,9,0,0
cc4945d0b86497b2,78643,,0,277,9,0,0
cce17d2e82f64642,5032,,0,169,6,0,0
ccdaecdfdad7528a,9338,,0,351,10,0,0
cc03f4752bb94961,73784,,0,262,8,0,0
ccd96083c7745743,86227,,0,995,15,0,0
ccdb774cde08718d,14341,,0,218,7,0,0
cc4b9d12f6e72f21,97249,,0,123,4,0,0
cce7f370ff0dcb66,32694,,0,534,13,0,0
cc166c050a88ee8a,22342,,0,280,9,0.166666672,0.166666672
cc5ce431651b1de8,75372,,0,203,7,0.400000006,0.400000006
cc6ef233e72d4f1b,22944,,0,429,11,0.200000003,0.200000003
cc83c523ded0d8ef,86998,,0,126,4,0.166666672,0.166666672
ccb4f0776f5bf0f8,76322,,0,199,7,0,0
cc840b02cbcc0087,37600,,0,215,7,0,0
cc6a760ed5f5dca2,19164,,0,140,5,0.469696969,0.469696969
cca52083512b9ce1,25872,,0,381,11,0,0
cc02532d5859a872,86120,,0,191,6,0,0
cc3c2079f8b7b54c,39923,,0,140,5,0.166666672,0.166666672
cc40f69bb68c331c,7359,,0,914,15,0,0
cc7ff7ecea129c1b,34791,,1,318,10,0.5,0.5
cc73f2685e287848,29817,,1,73,1,0.5,0.5
ccfff3e4d4703590,54376,,1,74,1,0.5,0.5
ccfaafd0b76248ab,95637,,0,100,3,0,0
cc7ee02a2e42f1bc,47137,,0,333,10,0,0
cc59c12e1964b96a,976,,0,280,9,0,0
cc5e22856af271e1,74523,,0,277,9,0.373134315,0.373134315
cc655ef411a66a8a,66103,,0,662,13,0,0
cc51ead85cff799a,65418,,1,309,10,0.600000024,0.600000024
ccb58be8706adf33,61717,,0,160,5,0,0
ccc031c2260d489c,45189,,0,469,12,0,0
cca1571630e71d63,19862,,0,189,6,0,0
ccccc08f86aec190,36261,,0,79,2,0,0
cc66644133f5f51b,59334,,0,393,11,0,0
cc98925099b25cc2,31095,,0,387,11,0,0
cc65260af88e8eb4,74665,,0,51,0,0,0
cc64e54067a90ed4,51086,,0,162,5,0.200000003,0.200000003
cc726183037ab9a5,74838,,0,309,10,0,0
cc3c20c0d41972e4,26199,,0,215,7,0,0
cce0ac54e284bf8e,32327,,0,185,6,0,0
ccf32e04a8fc46ba,8783,,0,70,1,0,0
cc3770ce245799eb,44008,,0,230,8,0,0
ccdb3dde7825c1d3,59263,,0,761,14,0,0
cc82ecc5a34e8288,5600,,0,174,6,0.166666672,0.166666672
cc5276003d7bb85b,9465,,0,61,1,0,0
cc58fbaaca3acdb3,33640,,0,47,0,0,0
cc485bd5d8fca096,82625,,0,63,1,0,0
cc9f861da002acb5,19411,,0,106,3,0,0
cc34d8ed6eba83aa,93600,,0,681,14,0,0
ccb3b190ae504f4d,66690,,0,65,1,0,0
cc1c518eb5d8f9fb,90923,,0,259,8,0,0
cce05ba50be4b263,9507,,0,480,12,0,0
cc0467ceb4415f11,32123,,0,418,11,0,0
cc96072ba40d3cc8,37804,,0,101,3,0,0
cc0fe12ba57b65ae,74889,,0,303,9,0,0
cc870db1b116e62d,21444,,0,574,13,0.166666672,0.166666672
cc4a1a814320c3bf,1295,,0,119,4,0,0
cc9af24384ffc3da,59337,,0,542,13,0,0
cc6b9686ebd15816,56698,,0,356,10,0.166666672,0.166666672
cc87040ae33ced00,22881,,0,198,7,0.100000001,0.100000001
cc8bc87e6c06d0f2,50440,,0,325,10,0,0
ccc1e938bef39be5,48243,,0,376,11,0,0
cceaa8b883952cef,52032,,0,800,14,0,0
cce43fd664378af1,83096,,0,64,1,0.200000003,0.200000003
ccdf0959ca720cc9,10321,,0,70,1,0,0
cca0c73fb544f253,71577,,0,309,10,0,0
cc9bd08e96dd3326,40,,0,391,11,0,0
cceb4ce0d4762f98,47509,,0,186,6,0.166666672,0.166666672
cc2143427d975b7b,72565,,0,147,5,0,0
cc5da3505608598a,92609,,0,275,9,0.200000003,0.200000003
cc711a0fcb895738,36228,,0,121,4,0,0
ccab87b6baca84b7,37783,,0,95,2,0,0
cc124239c2cf377d,51466,,0,375,11,0,0
cc0d4661a97829a4,44945,,0,250,8,0.166666672,0.166666672
cc954f1f3eedbbcf,9214,,0,216,7,0,0
cc1bfe0b9557cf55,76649,,0,72,1,0,0
cc067c7f8523879d,23944,,0,44,0,0.300000012,0.300000012
cca147285e742a81,58889,,0,546,13,0,0
ccc10a84cc685342,18892,,0,54,0,0,0
ccb86a5cd4d59c10,77020,,0,216,7,0,0
ccb3ab79a5926ba8,36118,,0,122,4,0,0
cc9d57003b38176f,65494,,0,971,15,0.166666672,0.166666672
cc9d1c1ab75bb631,23892,,1,279,9,0.533333361,0.533333361
cc2d9242a301bcab,60840,,0,563,13,0.100000001,0.100000001
cc42e17f99d684ea,71699,,0,178,6,0.100000001,0.100000001
cce68bd1732df38a,46516,,0,793,14,0,0
cc719285757a098c,82120,,0,226,8,0.400000006,0.400000006
cca9fde2390a3327,85812,,0,315,10,0,0
ccb4ccdffb9c7cfe,62109,,0,40,0,0,0
cc08dccb5dd73033,39944,,0,337,10,0.400000006,0.400000006
cc8a005a46be0a87,30735,,1,301,9,0.830188692,0.830188692
ccc8f25628e29dc6,3948,,0,202,7,0.166666672,0.166666672
ccd983a9f3c84f23,56019,,0,80,2,0.166666672,0.166666672
ccec041008dd4d69,71154,,0,242,8,0,0
cc1c4631dd3b089b,76199,,0,165,6,0,0
cc1750398a3de757,26732,,0,580,13,0,0
cc0defae17b173b0,2441,,0,174,6,0,0
cc8e25f9be2c7ff4,4780,,0,97,3,0.166666672,0.166666672
cc277c7ba19b099c,89318,,0,81,2,0,0
cc078a124f9e0e46,58305,,0,235,8,0,0
ccd2fc331bf01093,85446,,0,754,14,0,0
cc33ef563c885d00,2724,,0,202,7,0,0
cc5e8c84a26fa535,18739,,0,170,6,0,0
cc97c61adb02b9f5,67160,,1,995,15,0.5,0.5
cc61387332f285ce,5569,,0,330,10,0.394366205,0.394366205
cc7a918946cf5ae1,31780,,0,185,6,0.200000003,0.200000003
cc4aa94674f7f73f,53159,,0,106,3,0.400000006,0.400000006
cc7d65813e3c15ee,89744,,0,329,10,0,0
cc54036916aa9540,36938,,1,251,8,0.5,0.5
cc39efc8f9a80ad8,34164,,1,81,2,0.5,0.5
cc2831c5475db8ca,92179,,0,69,1,0.142857149,0.142857149
cc0256105ab60b8c,92114,,0,402,11,0,0
cc13b5ef3caa99ef,60016,,0,61,1,0,0
ccc51b09cc88e42a,13728,,0,389,11,0.400000006,0.400000006
cc97e2cce3db8651,88583,,0,991,15,0.200000003,0.200000003
ccea28bb724cbc36,69463,,0,111,3,0,0
cc23cb84c2224dc0,45779,,0,408,11,0.400000006,0.400000006
cc86f24feb40ede9,31251,,0,172,6,0,0
ccfc3dae39c20a47,92793,,0,66,1,0,0
cc8779f82659f80e,28810,,0,296,9,0,0
cce8aee436c93507,90400,,0,813,14,0,0
cc9cc21b117e0700,70931,,0,751,14,0,0
cc3fd01dbac23959,65312,,0,998,15,0,0
cc39d0abac8bebf1,49466,,0,990,15,0.166666672,0.166666672
cc957641b492c624,67547,,1,388,11,0.833333313,0.833333313
ccf35aaf1ed353a8,38610,,0,328,10,0.300000012,0.300000012
ccf8b3c5bba95f5c,88104,,0,122,4,0,0
cc58396a136277d9,61234,,0,805,14,0.166666672,0.166666672
cc2f244c8c7af1ae,88958,,0,399,11,0,0
ccf95c72f2f61ffb,14867,,0,45,0,0,0
ccce7c96c1ad7fad,48423,,0,44,0,0,0
cc2749c89fbcb9f9,45950,,1,372,11,0.5,0.5
cc26005cda074063,97315,,0,530,13,0,0
ccf421099748ae22,61524,,0,174,6,0.166666672,0.166666672
cc7e911eea4918be,87156,,0,285,9,0.166666672,0.166666672
ccad0b006d8ebb04,70465,,0,134,4,0,0
cc22c71cd248a055,56957,,0,305,9,0,0
ccb8996c289c8257,75350,,0,113,3,0,0
cc6ebb6f55c3d6b8,5676,,0,73,1,0,0
ccb38c47fcbc9680,83409,,0,115,3,0,0
cc9db00ce67bdf0c,68720,,0,114,3,0,0
cc854cd7abb3d367,31384,,1,106,3,0.5,0.5
ccd080cda778316a,52742,,0,207,7,0,0
cc65ca415de8e953,48351,,0,63,1,0,0
cc503c98d5e1871d,2144,,0,357,10,0,0
cc41bf603813015e,20383,,0,260,8,0,0
cc0714e738bad31f,45157,,0,151,5,0,0
cc2c213d033291f4,60935,,0,211,7,0.166666672,0.166666672
cca273d9dcb776da,24759,,0,190,6,0,0
ccad08a61b457d55,91104,,0,371,11,0,0
cc77069b3c52d49b,12571,,0,198,7,0,0
cc981304e9dbea7c,6606,,1,821,14,0.5,0.5
cc1f17ec96960481,11728,,0,264,9,0.166666672,0.166666672
cc9b73bdb4ab3c39,73827,,0,158,5,0,0
ccd7952bba87e198,6987,,0,764,14,0.166666672,0.166666672
ccccaffcda5bce69,38770,,0,205,7,0,0
ccb3e514fc613685,58532,,0,446,12,0.200000003,0.200000003
ccc82ef997eaca27,25691,,0,624,13,0.100000001,0.100000001
cc789499ba764617,85600,,0,186,6,0,0
cc5c5e075d88e408,111,,0,111,3,0,0
cce1dba53f465c36,38209,,0,389,11,0,0
cc76f70af58d10ef,16329,,0,120,4,0,0
cc7df71d784eeece,27518,,0,314,10,0.100000001,0.100000001
cc9d62d884009ea9,20830,,0,573,13,0.111111112,0.111111112
cc3ce8326484691b,81807,,0,81,2,0,0
cccd303bdfd92227,54630,,1,129,4,0.600000024,0.600000024
ccc1081bbc44f549,9454,,0,232,8,0,0
cc83200f7f1f7f37,70378,,0,119,4,0,0
cc846bc3ea1d5fd7,7600,,0,586,13,0.400000006,0.400000006
cc339fe247c2a9a1,50920,,0,150,5,0,0
cc230d68443ddb4b,13476,,0,107,3,0,0
cc5dc1356d9578c5,8423,,0,934,15,0,0
ccc58adac178aba6,80654,,0,835,14,0,0
cc515f4b7b8a798b,1852,,0,250,8,0,0
cc0c85d887521c8d,9724,,1,135,4,0.774193525,0.774193525
cce2e41f7fe6af1b,18967,,0,229,8,0,0
ccae9234eb6aa207,35349,,0,175,6,0.166666672,0.166666672
cc2be88690de8417,25675,,0,248,8,0,0
cc8a0afab921a234,33446,,0,550,13,0,0
cc7bdc1f028e8a59,30341,,0,640,13,0.322580636,0.322580636
ccb0182e4c6fbedf,14922,,0,134,4,0,0
ccdae34ab79f670b,79630,,1,332,10,0.5,0.5
ccf1ad7cf4e09d75,60708,,0,78,2,0,0
cc40a706dfe7374e,60877,,0,146,5,0,0
ccf82b86f0c80762,65158,,0,66,1,0,0
ccd4b4380292c435,27129,,0,114,3,0.338983059,0.338983059
cc2b95b10a7e0ff4,93815,,0,923,15,0.100000001,0.100000001
cc6a7098ef1237e5,4102,,0,50,0,0,0
cc2e39460be2190c,53569,,0,259,8,0,0
ccad0609e5c44043,66602,,0,148,5,0,0
cc1e32cc467994b3,63203,,0,313,10,0,0
cc5501a0834878d4,21601,,0,252,8,0,0
cc1bc20c109c97d2,49651,,0,499,12,0.479999989,0.479999989
cc1cd66ae3cdad00,91036,,0,377,11,0,0
cc9c4bfa9dede926,57644,,0,184,6,0,0
cc5cadf7c9d88479,65200,,0,60,1,0,0
cc142d12987a2063,70797,,0,43,0,0.200000003,0.200000003
cc75e21d70b1a68c,8196,,0,248,8,0,0
ccdd52a80b8464d4,49443,,0,464,12,0,0
cc1b7b862bf2d0de,97011,,0,64,1,0,0
ccbec3f79cd28931,28343,,0,211,7,0.400000006,0.400000006
cc76d215bffee401,21932,,0,278,9,0.200000003,0.200000003
cc6f8b6c73a9beb9,14728,,0,320,10,0.166666672,0.166666672
ccc398024076bf88,11552,,0,132,4,0,0
cc64ef0f072e9c8a,63137,,0,129,4,0,0
cc147478692ebc4c,88669,,0,662,13,0.200000003,0.200000003
cc539bc53d505750,80405,,0,70,1,0,0
cc46a62fd1e3f041,43230,,0,816,14,0,0
cc593507d5b33151,76462,,1,276,9,0.5,0.5
cc39e08c64522181,7933,,0,491,12,0.200000003,0.200000003
ccf089e4c9d7f587,41811,,0,70,1,0,0
ccfe9b3319d3f4e5,62570,,0,67,1,0,0
ccc3feab523280d2,88950,,0,75,1,0,0
cc6c0f1a4b4099ce,96809,,0,346,10,0,0
ccdea512aad545e6,50029,,0,130,4,0.166666672,0.166666672
cc248052143723c7,88991,,0,981,15,0,0
ccf4ef71ad91c575,29606,,0,439,12,0.166666672,0.166666672
cc84cb79c4c4637b,26780,,0,487,12,0,0
ccd43cc1929c7ae6,35341,,0,981,15,0.166666672,0.166666672
cc52c8ec37a9e18c,11344,,0,993,15,0,0
cc9df7517b5d56a9,21326,,0,345,10,0,0
cc20706eb6c0b107,32592,,0,626,13,0,0
cc0d19daa3eefc8b,28628,,0,202,7,0,0
cc88117e65ae591d,54862,,0,392,11,0,0
cc77f8d824161289,35456,,0,114,3,0,0
cc1a90266e62f4ee,65112,,0,136,4,0.166666672,0.166666672
cc6c9464ad532447,80722,,0,70,1,0.200000003,0.200000003
cc8cc696b263092e,19024,,0,258,8,0.300000012,0.300000012
cca3c880dd3e316d,24439,,0,76,2,0,0
cc4000a98dd8268c,523,,0,986,15,0,0
cc48a6ef13e51caf,34905,,0,115,3,0,0
ccb44a325daeb180,1940,,0,135,4,0,0
cc076b9c9a06b7fa,86335,,0,56,0,0,0
ccaeca4433f439fe,93705,,0,395,11,0,0
cc04c6bdb26894da,41227,,0,415,11,0,0
ccc47a39e566492d,90128,,0,586,13,0,0
ccd84ee901005aa6,65374,,0,92,2,0,0
ccd4b1a16a22a5d3,10532,,0,149,5,0.300000012,0.300000012
cc30c5cabc8dd3a0,76343,,0,158,5,0.166666672,0.166666672
cc12bf332a8dca96,22914,,0,931,15,0,0
ccbb4b3c94316501,52602,,0,212,7,0.300000012,0.300000012
cc65bfde1a907e83,94306,,0,180,6,0,0
ccb20ee2dcd27061,78673,,0,616,13,0,0
ccb2374d44e96a31,58308,,0,279,9,0,0
cc18e0cfdcad9663,69293,,0,283,9,0.300000012,0.300000012
cc949824c495168a,27111,,0,252,8,0,0
cccd142d802d826a,61741,,0,596,13,0,0
ccc4950e048bc8c5,91860,,0,83,2,0,0
cc783283e3819c2d,12005,,1,182,6,0.781818211,0.781818211
ccfe24db10569bf2,22879,,0,279,9,0,0
ccb7216b63080b6d,30097,,1,245,8,0.5,0.5
cc79ef261b80ad98,51005,,0,982,15,0,0
ccfaba99253e0e32,41794,,0,422,11,0,0
ccb4aab08d225a0a,6656,,0,190,6,0,0
ccd6d1597bcc9a0e,8836,,0,152,5,0,0
ccbb061ca2d68c60,55709,,0,151,5,0,0
cccad61f33b0e448,21171,,0,46,0,0,0
cc0263a9b22b2691,39594,,0,569,13,0,0
cc3441ed33bbb24b,86006,,0,644,13,0,0
cc1f22c0a4895d81,6452,,0,650,13,0,0
cc02ffd96265bea3,9666,,0,868,14,0.142857149,0.142857149
cc15f0dcfe0edfe1,9495,,1,902,14,0.600000024,0.600000024
ccb174fd64531d0e,37949,,0,86,2,0,0
cc9f3acbd3a66c3d,92383,,0,94,2,0.300000012,0.300000012
cca4cc437a993654,1700,,0,253,8,0.166666672,0.166666672
ccf33ee65a3217ae,62677,,0,241,8,0.200000003,0.200000003
cc19954a06d20fe7,63930,,0,239,8,0,0
cc7fea96eb66a17d,60528,,0,231,8,0,0
ccc357d0eacb08a8,80560,,0,589,13,0.166666672,0.166666672
cc2b5d2da16df2e0,15824,,0,312,10,0.166666672,0.166666672
ccb2ae56a7120796,11676,,0,683,14,0.166666672,0.166666672
cce22f27d616f8ab,76208,,0,276,9,0,0
cc756df3fdd03cfe,23852,,1,232,8,0.594594598,0.594594598
ccbde276d461d6a7,40381,,0,269,9,0,0
ccfc1c3094135d8d,1533,,1,675,14,0.600000024,0.600000024
ccc8a51866cfd759,3455,,0,292,9,0,0
ccb13714ba969a88,21548,,0,627,13,0,0
cc6bb5e871488253,85775,,0,297,9,0,0
cc66e5b8dfbd8eda,69471,,0,95,2,0,0
cc374e891321f78d,38624,,0,318,10,0,0
ccddaed9f1cbe902,46917,,0,340,10,0.400000006,0.400000006
ccb057b2eb3a7ce4,6940,,1,327,10,0.837837815,0.837837815
cc884231baf492a9,91670,,0,317,10,0,0
cc60e4584a9c0c2e,50991,,0,98,3,0,0
ccd56f66fb878119,74994,,0,996,15,0.200000003,0.200000003
cc9e72e7d07faeb8,8605,,0,383,11,0,0
cc552cb811e17a80,75267,,0,720,14,0,0
cce967e073031ab0,64179,,0,994,15,0,0
cc2099399dcb3cb9,38191,,1,64,1,0.699999988,0.699999988
cc15eceed2ea21ed,92814,,0,158,5,0.166666672,0.166666672
cc548c2f509b6ef0,40809,,0,202,7,0,0
ccc6b773be8e9781,94667,,0,153,5,0.400000006,0.400000006
cc555a3c51d2735d,21166,,0,279,9,0.300000012,0.300000012
ccd4e159918b6f85,71778,,0,651,13,0,0
cc057cb7f0488e75,37871,,0,213,7,0,0
cc1ea94824ea4d98,29661,,0,176,6,0,0
cc228a6540a83158,81350,,0,230,8,0,0
cc030667e1177889,40216,,0,196,7,0,0
cccdc1274aec1b97,15822,,0,126,4,0,0
cc24a188fb6a8fe4,46603,,0,114,3,0.200000003,0.200000003
ccbdb8399fd9cd09,64246,,0,89,2,0,0
cc8ef2f124239d06,92540,,1,688,14,0.600000024,0.600000024
cced77953f0abeb3,65546,,0,102,3,0,0
ccb2237f326279ce,21831,,0,243,8,0,0
cc9529161cff6f3f,64625,,1,226,8,0.699999988,0.699999988
cccaf009197789ec,14328,,0,61,1,0,0
cc63bbe2fd3d9ddb,46671,,0,307,9,0,0
cc0021c61609ad60,79280,,0,138,5,0,0
cc2c73c77bb84b6d,51677,,0,426,11,0.200000003,0.200000003
cc383d4733c6b544,52679,,0,734,14,0.46875,0.46875
cc3a27b98680071a,63575,,0,217,7,0,0
cc87c148efdd8b5e,56779,,0,56,0,0.200000003,0.200000003
cc3637496f8d0139,77904,,0,67,1,0.166666672,0.166666672
ccf24f66c5cedaa6,70949,,0,140,5,0,0
ccc243c93415df7d,67282,,0,45,0,0,0
cc4850a08ecc791e,63147,,1,359,10,0.75,0.75
ccfbad9c5f889920,62682,,0,992,15,0,0
ccf5485e378609a5,65258,,0,69,1,0,0
cc282438802fdde1,11114,,0,87,2,0,0
ccb765f7190e1f47,63363,,0,314,10,0.400000006,0.400000006
cc49f14548fd85fb,15649,,0,230,8,0.400000006,0.400000006
cc1d1a847dddc437,96015,,0,249,8,0,0
ccdb9ed5ac21218b,93084,,0,129,4,0,0
cc002d8f84104ef8,77307,,0,338,10,0,0
cc4f07ce7b510387,91866,,1,57,0,0.859375,0.859375
cc69fb2e336ed3c6,37865,,0,232,8,0,0
cc8280482a0f74a6,64752,,0,819,14,0,0
cc2e4f5960985084,22631,,0,50,0,0,0
ccb1ee5eed68240a,33179,,0,254,8,0,0
cce9a00d1417e9bc,78570,,0,144,5,0,0
cc1fdd00a8b1dfc2,43341,,0,206,7,0,0
cc101afdebaef0d6,26075,,0,87,2,0,0
ccedcc1054ba7f7a,65639,,0,102,3,0.400000006,0.400000006
cce7fd179bcfa125,72275,,1,657,13,0.5,0.5
cc68ba268ebe5dff,39346,,0,474,12,0,0
cccdb5689ba940d5,71078,,0,358,10,0,0
cc40cf841e535556,56971,,0,550,13,0,0
cc4f6a848626223a,36455,,0,62,1,0,0
cc9e0f610dd89bda,49520,,0,630,13,0.300000012,0.300000012
cc28003d16f31ca3,83046,,0,660,13,0.166666672,0.166666672
cca4e524dffa2878,2291,,0,52,0,0,0
cc3bb80e85a90888,91585,,1,974,15,0.600000024,0.600000024
ccd817661a9858e5,61873,,0,137,4,0.339622647,0.339622647
cc76a2ca98540ed5,13638,,0,384,11,0,0
cccf5a2ea28dfe8a,56226,,0,741,14,0,0
cc00d97622601283,50649,,0,396,11,0,0
ccf696f439890be3,35748,,0,272,9,0,0
cc3489b38ba5db78,65423,,0,97,3,0,0
cc52fb0ba44ba965,93391,,0,547,13,0,0
cca7421d92528655,19092,,0,257,8,0.200000003,0.200000003
ccf98a2cbbc135e4,19058,,0,279,9,0,0
cc7c30219e52c106,25270,,1,134,4,0.920792103,0.920792103
cc4e7075100ce1b8,7822,,0,787,14,0,0
cc317e805d4f6900,43171,,1,883,14,0.5,0.5
ccab1dd4bcf5989f,74974,,0,236,8,0,0
cc33517b4499769d,18749,,0,516,12,0,0
ccf3732ff2655e3b,64924,,0,42,0,0,0
cc2557b81a3af5ae,84320,,0,279,9,0,0
ccb87c765611dd24,26282,,0,232,8,0,0
cca7a5f41967ba9e,73006,,0,94,2,0,0
cc69a01ee5d74eb5,15074,,0,380,11,0,0
cc1ce7a6ff2c03b5,68086,,0,234,8,0,0
cc21715ec311da90,84313,,0,88,2,0,0
cc8856085dd32d52,82300,,0,280,9,0,0
cc156f6417e65423,70137,,0,429,11,0,0
ccd39d8a63482503,30573,,0,133,4,0,0
cc1904fa3a59ba6c,26339,,0,268,9,0,0
ccf76b68a6a5fa8f,76215,,1,963,15,0.569444418,0.569444418
ccf75120c7da0f1c,26985,,0,626,13,0,0
cca74bae3ea78ad2,11828,,1,195,7,0.694915235,0.694915235
cc34182f9eaf2d49,93652,,0,276,9,0,0
cc05bb21fe69fdb6,61876,,0,96,3,0.166666672,0.166666672
cc9f5400e6e2de52,90269,,0,99,3,0,0
cc55f0e1fa6a921c,38022,,0,198,7,0,0
cc0e4939096ee5a7,79132,,0,994,15,0,0
cc79d831ba955671,45583,,0,65,1,0,0
cc87d024c0102bf5,47201,,0,258,8,0.166666672,0.166666672
cc34721f22c9bcd8,42835,,0,282,9,0,0
cc615091d3d79551,93534,,1,144,5,0.708333313,0.708333313
cc7b9b4353b4beb2,7185,,0,147,5,0,0
cc0bd5b6e483c691,88912,,0,210,7,0,0
ccc00a2a943e33ee,96967,,0,235,8,0,0
cc4df4529a1a6550,53463,,0,489,12,0.100000001,0.100000001
cc678ed762c834db,46631,,0,79,2,0,0
ccd3f4ecbde0839b,19334,,0,833,14,0,0
cc9de2c2049282dd,71942,,0,529,12,0.400000006,0.400000006
cc1d4b48d140b8cb,15979,,0,854,14,0,0
cccd51890b94b9d3,94104,,0,137,4,0.166666672,0.166666672
cc580d161baea152,57344,,0,296,9,0,0
cca47fa366c7f4c6,91102,,0,83,2,0,0
cc743b73613c4826,40462,,0,79,2,0,0
cc7d472ef5b04e20,69266,,0,374,11,0,0
cc72b8e2629ab1f9,74295,,0,555,13,0,0
cc94c53bcfb13ecf,37334,,0,400,11,0,0
cc89d07a47a8fb1a,61158,,0,350,10,0,0
cce51939c23fba52,37746,,0,90,2,0.400000006,0.400000006
ccbe0a5d0d33bda6,83176,,0,40,0,0,0
cc98519f0212bf2a,83118,,0,70,1,0.200000003,0.200000003
cc4208c6b7dd2547,7160,,0,192,6,0,0
cc725d193d92810c,14802,,0,587,13,0,0
ccf7cca9082b45d5,25873,,0,61,1,0,0
cc7681b7f496c592,30483,,0,984,15,0,0
ccab7df9d3d0fa60,53705,,0,107,3,0,0
cc9c35775777a401,41323,,0,770,14,0,0
cc628ce1c43876e6,8926,,0,266,9,0.200000003,0.200000003
cce9428ab91c9d7f,83788,,1,387,11,0.699999988,0.699999988
cc220042d66fed09,5824,,0,727,14,0,0
ccc8a970da0e0bd5,36715,,0,284,9,0,0
cc9dc2b9e7808fd0,34408,,0,810,14,0,0
cc53a12b973f37c8,54341,,0,71,1,0,0
ccb25f32a3664131,93452,,0,197,7,0,0
ccf91a83a44dcab4,28358,,0,654,13,0,0
cc3e4b83ada83f39,56142,,0,198,7,0,0
cce300d81f61cd63,47238,,0,59,1,0,0
cc9940fc2001b57f,68516,,0,45,0,0,0
