doc_id,source_index,source_id,reference_normalized,n_chars,length_stratum
im342d51c1c9cf6b,8402,,0,619,2
imdafbc7301ba092,13300,,1,1057,9
imae8c435fed911c,10918,,0,953,8
imc47efc2f194dc8,14936,,1,487,1
im54a33349f1fcba,4838,,0,2420,15
im889049a16927e0,23483,,1,792,6
im2aa0255ae3fb39,4401,,0,1077,9
ima47f01e1b8d861,24041,,1,1193,10
im20fdcbd7dc6b52,20410,,1,2734,15
im19744904e605c3,6087,,0,656,3
imc9d39efff0abf5,20590,,1,1825,13
im1e671a8fca60ca,9879,,0,946,8
imca6102f44fc3e9,13286,,1,475,1
ime58e6762cb4285,10723,,0,1642,13
im24c9e656441706,9705,,0,943,8
imb6b05422c5712b,13142,,1,1954,14
imf2c7c495909c83,4942,,0,246,0
im45cec42bcc42c9,41,,0,718,4
imfce0dd335e8ce3,10391,,0,604,2
im59d92d1b947386,18771,,1,688,4
im0ee9fa37212e0e,9756,,0,948,8
ima735118769b0f4,22485,,1,1076,9
imb92481e65e7206,4866,,0,1498,12
im559c68cc6cfb11,13161,,1,999,8
im3d3426c5a7b0f1,21526,,1,685,3
im089d98bada11d7,6251,,0,286,0
ime5eb0e6d7c1c34,15317,,1,594,2
im332c2c4b14c8bf,7694,,0,1290,11
im78e9b2682201cc,23352,,1,672,3
imaa1935cb7ac49b,6056,,0,1065,9
im5fb5c36fbdea77,16876,,1,642,2
imffb4fe18c6c35d,3607,,0,715,4
imc99f1b443ee455,23606,,1,1025,9
im51e45e36ceddcb,1956,,0,1001,8
im56d2538b4a8842,23946,,1,324,0
im99ca6e8ece153a,19900,,1,1909,13
im317150510a4fd1,10444,,0,998,8
im4a99c35d94452a,18708,,1,1912,13
im7b4c68fca43630,21061,,1,1273,11
imb39c717050313e,19937,,1,297,0
imb8cb207b745110,1068,,0,559,1
im5211a9bc5e851d,6102,,0,620,2
imd6eb03316a87de,8864,,0,1799,13
im4466b50bc91bc6,13352,,1,1362,11
im2dfde4e24c9b9d,5745,,0,832,6
imadbf5c92960a9a,14096,,1,410,1
imdc9266cd863478,1842,,0,1714,13
im0264a38fd8ae5a,23944,,1,645,2
imec7080a2d5814e,19110,,1,723,4
im7e12e8b4862f74,13965,,1,585,2
im7a8eeaf07bc292,1355,,0,694,4
imcc748cae2c5a51,849,,0,665,3
imbbe2097e615e87,9667,,0,2642,15
im92eed7ac48c547,19116,,1,1789,13
imae7d530fb39e10,3881,,0,752,5
im7e02de9c945d4e,7034,,0,884,7
imb35e1954dac41a,14457,,1,481,1
imb61d8366b61b81,17760,,1,1693,13
im8a12ead7a4be08,22424,,1,654,3
im2456d104382c2f,17506,,1,2175,14
im7c2ab0d99dae13,13019,,1,2679,15
im3654888185565b,2913,,0,351,0
im44ccddc79c8f83,18415,,1,910,7
im19cc709c7d5208,12169,,0,1357,11
im5f7e15edce8735,7690,,0,1497,12
im84bffa21f3f169,3977,,0,1166,10
im02137aa9c21344,901,,0,1250,10
imcc39c8c9d0bad1,16690,,1,596,2
imf78f30d67c53ec,23366,,1,574,2
im3161ce44bc5f32,10501,,0,1936,14
im71ecd801d9ff57,20524,,1,1876,13
imbeac3297fe6e5e,4230,,0,752,5
im21b57bea12c828,21910,,1,652,3
im78db474d7243bb,18757,,1,848,6
im388d8ac2a48373,11950,,0,1366,11
ime2983ec14da51d,7105,,0,1568,12
im64be0301b7cc3f,8944,,0,806,6
im807579ebdbbcc6,21233,,1,1171,10
im85b96618c41078,9547,,0,357,0
im94955c601bc43a,13753,,1,1126,10
ime086ad7da04dc3,24234,,1,1812,13
im5c6f11cc1cb5f0,9285,,0,734,5
im3a6d3b71b48c13,15367,,1,1042,9
im658aaeeacab125,7293,,0,474,1
im756175aabc36cb,16175,,1,512,1
imac2980c61c839b,4938,,0,1188,10
im7308ac60105b7c,2123,,0,934,7
im3e71fc8a524e2e,9277,,0,367,0
im8e3c19ca40540d,1914,,0,658,3
im3fa63ef3048982,17607,,1,898,7
im6957111b41634a,10094,,0,807,6
imbd7b9ce4f2d034,5504,,0,819,6
imded673138625d9,17210,,1,1313,11
imb6908227eca3b6,22050,,1,1024,9
im9c6ff5f3a81846,10575,,0,1935,14
im5305daf33d3210,16717,,1,280,0
imb979d90b08671c,24988,,1,1477,12
im4476776a243781,17536,,1,445,1
imdf1962ce37a507,713,,0,1007,8
imaeb760293798e2,24716,,1,234,0
im166b75f487f54d,16094,,1,814,6
im814d13eaa1646f,21004,,1,867,7
imdd410a9721197f,24792,,1,2911,15
imd7c916a583deda,19066,,1,1946,14
imeffb1030647e56,12904,,1,757,5
im4ae9713430efe9,15297,,1,689,4
im2858669b3dc43c,10841,,0,1500,12
imf8c5445ff9a16d,20096,,1,929,7
im486060d39b9258,2860,,0,675,3
im7ffe4b32ad063d,11304,,0,1127,10
im2a0cffb721f91a,16820,,1,244,0
im4362ec175dbf41,5325,,0,990,8
im2377e8542d3598,6638,,0,2702,15
im6f7f815c9630d8,14990,,1,1904,13
im878a8cb10727f0,16824,,1,212,0
imdafdb9e6ecfd3e,4049,,0,342,0
im027dcad4650bc8,11341,,0,1422,11
im2f822b73a78bcf,11865,,0,1255,10
im877e7d56ecfae4,24585,,1,817,6
im40ca7876629823,5393,,0,1345,11
im914f996157910e,10400,,0,1175,10
im2b19ce06db4caf,1187,,0,430,1
im39b36755d3e6fe,10061,,0,1387,11
im075e7245c240c7,11063,,0,690,4
im5dee57d38c8b9b,4188,,0,673,3
im3fa74f19cdcbeb,19390,,1,1128,10
im2c7eb9623bea53,8241,,0,729,4
ime19cd8a0a2fbff,3284,,0,992,8
im7e97234911b506,7240,,0,1399,11
im05f149610b249f,1730,,0,800,6
im03169776ddb6a1,11749,,0,2840,15
im6b3cbf42f8b5da,21672,,1,684,3
im2bce93c524ddae,17223,,1,783,5
im7cd2055aa8b89e,23017,,1,705,4
im4a8e54fa4c3788,22537,,1,1877,13
im68ea49e9238e74,4619,,0,704,4
im788b729b9d858f,17517,,1,689,4
imee005d923bf3c3,22809,,1,986,8
im7e387b14108383,23795,,1,1026,9
im52e7c71c93fd40,57,,0,767,5
imba3187d2f8770f,2551,,0,672,3
im26f15ff5e552db,5611,,0,1901,13
imd9c319eb8f82af,9265,,0,968,8
im5fb164855fcb42,17552,,1,781,5
im20b3929ea727a8,15122,,1,1002,8
imec8c2f97821a55,24979,,1,1037,9
im65b4542092055d,21977,,1,756,5
im58090c86efe346,15204,,1,2513,15
im7ba4d43720d2e2,18870,,1,407,1
imb0f6a219c44404,24933,,1,966,8
imb468354dfcd78a,2880,,0,696,4
imc73147fee19a98,14789,,1,162,0
imba6b277f6d4c3b,18070,,1,837,6
im92b0012c99132a,6358,,0,1057,9
im9413a2c801de64,5174,,0,1515,12
imebdbd4e2d362b7,21350,,1,930,7
imef1b7ec78415c3,17990,,1,1385,11
im124c132870e931,7732,,0,2798,15
im3d9a0faa8b693f,14505,,1,939,8
im34a82c52abc857,22098,,1,953,8
im6148b0c6d3d6df,17165,,1,802,6
imcea5a2dc57c6fe,24450,,1,1328,11
im4309c712429fe7,18019,,1,1060,9
im1b85d825633a1e,22819,,1,197,0
imd961227a22e8a0,6545,,0,1198,10
im6730168936693e,567,,0,944,8
im851a883b442c5e,22158,,1,537,1
imc39fa12d5c6c8b,16279,,1,723,4
im1758cbad37c23b,15377,,1,1198,10
im9f9f722c7035ea,14436,,1,1665,13
im05cc1145d223eb,6760,,0,1478,12
im9d2fed2138d989,5515,,0,2217,14
imb67b95cca27e33,12793,,1,982,8
imb954d7a0b5ed32,21000,,1,736,5
im8cfff5ae820902,2107,,0,806,6
imabd94fceb510e3,17655,,1,1498,12
im98ab45e0255e64,20406,,1,1837,13
imfd4de8031cc6e5,19573,,1,532,1
ima02335a4722a6c,14328,,1,892,7
im4d69159b4c03b6,8389,,0,754,5
imca64cd6859bf5e,6026,,0,708,4
im22bb5771e6dd77,13031,,1,1249,10
imba0dc37894ffdb,12344,,0,667,3
im0a3f1bea0e37f9,2834,,0,673,3
ime73bbf51d4693b,19862,,1,1024,9
im42964ea9699c53,13319,,1,641,2
ima395ab33a1094f,21397,,1,271,0
im234216eb07a2c0,16874,,1,599,2
im77c878753f1db8,4038,,0,270,0
ima245bb76a2671e,101,,0,914,7
im35bd96d51f80dd,9641,,0,1267,11
imcaa712ade116fd,17240,,1,2549,15
im15c634b7b0cae9,8649,,0,1878,13
imc4b7858ef95491,15702,,1,808,6
im0d14c8d450aa04,24464,,1,1284,11
imfc480569613263,9370,,0,893,7
im1a5c8ad7c1b185,10075,,0,964,8
im8e3d7d44c021c6,19875,,1,1181,10
im0689647618f91b,16392,,1,713,4
im0235990c1ba47b,8118,,0,984,8
im281e05440c0bc5,11240,,0,437,1
im14751fcfec66c3,16019,,1,1197,10
im219c9812f6cb5b,1130,,0,979,8
im154ecec2c698bf,15818,,1,386,0
imff8ca4ac65e3b9,5023,,0,666,3
im48b26840a0d7df,13106,,1,738,5
imcb4ed6663abb5b,12262,,0,526,1
im7fb330ac2fd4d8,11326,,0,662,3
im244e948c270b16,13218,,1,445,1
imd05444c0d2a3a8,6216,,0,866,7
imb6d8abc508b80f,18277,,1,1870,13
im37200aa9063d5d,1811,,0,1849,13
imc5bb9cb25e37ad,2130,,0,912,7
imfd5a7a96c34d12,22969,,1,984,8
imed5742e8530617,23502,,1,2290,14
im5c32668758c319,11494,,0,633,2
im5aa59db6234241,2419,,0,857,7
im6976c9780ec32e,18523,,1,656,3
imec31a9c13473d4,11505,,0,344,0
imcea342c8c54139,14044,,1,843,6
im71ed2c95fc6c65,18366,,1,1003,8
im5914c887115dac,22994,,1,791,6
im23135142258fae,3209,,0,519,1
im6a4cd102ab93d3,11537,,0,677,3
im50b1e7794535d9,8561,,0,707,4
im8fb3e833f8b68a,24101,,1,1033,9
imf8e69abb15052f,9626,,0,683,3
imc3885958b586a3,9011,,0,832,6
im74d9c771a0c341,2297,,0,1044,9
imcb97af24804e98,6708,,0,919,7
imb510645fd4833b,3858,,0,1348,11
im2287aa388d0543,7263,,0,537,1
imebd37325b8e90b,22653,,1,1028,9
im06f82062406383,1676,,0,1303,11
ima29ef1016c9541,22807,,1,293,0
imfe71733b9084f1,1744,,0,1107,9
imaa5f44e7e630fa,14751,,1,2673,15
imb69409227f11ed,15399,,1,738,5
im06d7efc401402b,6516,,0,835,6
imbb5a4c40e54f17,19498,,1,964,8
im970d18e82f8a5c,9716,,0,1398,11
im293e30184acb2f,4433,,0,802,6
im867326ff16cd37,3523,,0,754,5
im983540cd894db1,9846,,0,2369,15
im3ea6d74abd855c,3694,,0,644,2
im4fea009b447d62,14664,,1,675,3
imc78dd8331a1f89,3894,,0,490,1
im050ee7d2b0caee,9557,,0,837,6
im6f0dd16920a994,22902,,1,680,3
im04974fb1701448,3024,,0,2151,14
im2234fbc95d7a0e,12745,,1,801,6
im421ab5944c0bd5,2024,,0,671,3
im2e51691ce87df9,7487,,0,976,8
imaa6bf06873d563,14825,,1,800,6
im5e79f8324fc8a0,17670,,1,885,7
im9c254cec29204a,16761,,1,2567,15
imd2501de9d3b242,6471,,0,713,4
imf99305d4c87582,615,,0,2981,15
imbf950299b9c469,23496,,1,920,7
im1481d9eb7ebb39,19405,,1,902,7
im04a428fafa82a8,24917,,1,372,0
im5ff52d5812ff24,24351,,1,1164,10
ima860a0b0a89d3f,6514,,0,974,8
ima0577a9c21edd0,12675,,1,777,5
imdaafc4482c3d22,21760,,1,2089,14
imf91572c30255fd,2399,,0,1151,10
im7a78fe83ab0bae,8977,,0,2074,14
imdd663a86173d95,4956,,0,730,4
ime4fbb0e07984a2,12271,,0,2583,15
im5d04adf09c3017,14124,,1,1017,8
im00af8b0ac593dc,973,,0,980,8
im5baefa137378e2,21725,,1,910,7
ima1b2a237bcec80,10141,,0,1095,9
im0d99ee083390fa,2991,,0,2331,15
im70c33bc62742df,7317,,0,1752,13
im7e673d3bfbed06,9975,,0,1890,13
imca7bee223c3970,23156,,1,1981,14
im5cd3be24f589db,22862,,1,651,3
im32f23dda2edbf4,24725,,1,1007,8
ima0f7c1c25e2285,9308,,0,453,1
im0d3ba106afc53b,205,,0,1045,9
imfaa276252eec65,9889,,0,1202,10
ima0896c5dcae382,7347,,0,1126,10
im985b23df0cb078,21177,,1,1188,10
im3b18a2cbcb39cf,1603,,0,642,2
im614cf693270ebd,6146,,0,304,0
im5942d46c65a89e,5960,,0,2493,15
ima58b594ecdce77,9965,,0,767,5
im3d7e52a12e4fef,13295,,1,479,1
im97228f7c4ebde1,17533,,1,1168,10
ime23225a93e218a,8327,,0,2666,15
im2d3b63aaaba947,13463,,1,1041,9
im9802ff178b8903,22852,,1,731,4
imcbe19f00632ed9,7489,,0,324,0
im3bd5cf07e37219,12438,,0,1056,9
ime8378c34c517af,11160,,0,882,7
im185b761c4aa460,19253,,1,800,6
im2768eb91724158,8492,,0,586,2
im882d2248b79197,922,,0,2899,15
imdf8fe6fd85a743,12172,,0,1363,11
im7815fc64e48406,7271,,0,920,7
im1fe97b36b844a0,7305,,0,2478,15
ima88bb8e4ebe45a,6282,,0,1317,11
im99cd1ce6c56258,15579,,1,679,3
im32b44bc5b77ada,9610,,0,831,6
imcbfa949772a3b1,18894,,1,353,0
imce8621eed6c281,11815,,0,1125,10
im443cc16a2afe0b,11563,,0,307,0
im72264388e93b29,18205,,1,1974,14
im20bd53b76382da,11708,,0,2743,15
im278dbb1d0febd7,18585,,1,524,1
im0231ff67ecaa01,3928,,0,993,8
im83bfe4c37b4f6d,10640,,0,2071,14
im4de5dc91fb9b11,9240,,0,973,8
im1a2570a7d5ed13,4412,,0,2109,14
im8996bcaf64d6c9,14105,,1,1244,10
im0161ae3244171b,15519,,1,1930,14
im231037edfa43b4,20274,,1,813,6
imce72385f07d902,24458,,1,701,4
im9b9f0afd7422b9,24349,,1,1596,12
im9c95ff3f121460,18588,,1,1144,10
im954d667d1a75da,8793,,0,1667,13
imf737deeb9314b5,17713,,1,902,7
imf843563ec19a25,5343,,0,1060,9
imc32914a29b27f2,1990,,0,959,8
im0bc2d707cf9c6a,23137,,1,1562,12
imd8a4b664ce5342,2180,,0,1388,11
im60550a8dc41413,9613,,0,928,7
imb5ea2a7d26d6bc,23691,,1,1349,11
im7c84c280376e1c,6468,,0,706,4
im02fb3157c69183,16068,,1,991,8
im81a6a65f1404ee,4171,,0,779,5
imcef9afb8cef910,4726,,0,2399,15
im7c808f383546d5,9830,,0,2166,14
im5e74f98fb02c4a,4599,,0,226,0
im27a704b7dff324,15978,,1,1536,12
im3430b532e42e56,11285,,0,921,7
ime75a86205493ee,20026,,1,215,0
im42e1114dee05e6,21984,,1,854,6
imc638ec0b463c13,15143,,1,599,2
im12b6cab80da2c5,13368,,1,1289,11
ima884817095b747,1859,,0,363,0
imf748df832fc6ad,23278,,1,1991,14
imc72ff3b9e53b25,9074,,0,223,0
im098b680be39afd,8349,,0,1415,11
im4ff507d3f9286a,23332,,1,1585,12
im9b6e78e4d887ca,7331,,0,666,3
imefb465804f0b75,7763,,0,2039,14
im28e32f1360dddb,8707,,0,2560,15
ime659f3fa16742b,3609,,0,2558,15
imd1731bf4af6d33,17315,,1,402,1
ima7b5c6c498d267,20084,,1,1923,14
imc56ab7b4b52cf4,19871,,1,258,0
im7e0909f591684b,2330,,0,1403,11
im5101c9973638c9,2745,,0,1637,13
im1737e647008cfb,20692,,1,1553,12
im91f6bcf58ff65f,1764,,0,853,6
imdd79c8463f9b10,462,,0,316,0
im4e2c42abf7e280,21789,,1,1018,8
im51306ae646e3b4,2426,,0,840,6
im8d3c42853dde2d,24943,,1,306,0
imb7b991bb9aace7,18373,,1,1319,11
imae0831257a3820,10935,,0,1160,10
im25e0b83adcbe40,14562,,1,1144,10
imfec61455a1cd55,9393,,0,671,3
imd4e9654d96cd5d,24471,,1,801,6
im4628094259daa5,16913,,1,710,4
im51bfc95b781f9c,7096,,0,1569,12
imb96a57a193d79f,8040,,0,1006,8
im6a608bbf0633d3,23611,,1,1105,9
im7d91c839af069e,17181,,1,1203,10
ime6cf1c0c506b40,12836,,1,1085,9
imfc8a4badde2809,154,,0,949,8
imb1f90bd08e668c,8342,,0,645,2
ima588e32d3b8e11,7202,,0,2095,14
im5f90cd284b69b9,1514,,0,2573,15
im53d105e05455b2,7691,,0,1661,13
im48bd202d5a8497,7913,,0,1347,11
im333e77cb14c4c1,1149,,0,1108,9
imb061c5d0aeb18c,18493,,1,1010,8
im504fea088f1f0f,19440,,1,1832,13
im8d73d599cf48cd,18020,,1,1034,9
im24988f4517c752,13591,,1,1066,9
im5a0bd548228841,24852,,1,2605,15
imef53704f2162da,9434,,0,1045,9
im475267a0af3a5c,7452,,0,671,3
im77c1afc60dbd29,18167,,1,723,4
im76c70d80ecb316,21611,,1,1931,14
im1d5869ebcda07d,2170,,0,470,1
imdbbb8e4e541848,330,,0,791,6
im15fb099aeb7968,15592,,1,1241,10
imf0d802d05c5beb,19917,,1,1713,13
im50ca3d354e4f19,20239,,1,826,6
imdaabf5682f343c,3329,,0,1823,13
imb8577cf659f536,15271,,1,1912,13
im35096134cec3ce,17485,,1,507,1
im2afb438d6a9ec7,19558,,1,303,0
imf948ba0a4ad227,8124,,0,419,1
im840edc43f676c2,21709,,1,635,2
ime24b7049265d9b,5990,,0,275,0
im2d70c8ab3a12c0,23600,,1,1904,13
im22d41c5f04e723,15462,,1,1196,10
im9de9279d3974fc,9917,,0,1538,12
ima0dce934e28325,4988,,0,1222,10
ime3aa64938647bc,21559,,1,1642,13
imae5e38ccaa50b8,22420,,1,646,3
im20ddbe2286d1d4,24275,,1,1429,12
im92679adfcb9ffe,619,,0,985,8
imaddd8dd690d572,8273,,0,1196,10
imd273c1c2755b4e,22728,,1,1132,10
im6794a9e2228de2,593,,0,2281,14
imdb8c5dfbdefb42,8507,,0,813,6
im06e84ddb58b7ee,7907,,0,1083,9
ime104d84979b215,2352,,0,603,2
im122227f477d26e,15139,,1,965,8
imcc9b6cd923498e,2069,,0,782,5
im384db2564a9443,11716,,0,1933,14
imbb28a8425017bb,10676,,0,1671,13
im42fc7c091d9027,23684,,1,1025,9
imc74c1409bb727f,12777,,1,1513,12
ime2af4060eb6a6f,23069,,1,1573,12
im8f187f9ed342fb,4695,,0,680,3
ime5fb5a17bf4214,9570,,0,2060,14
imd26c1ca5c5ed82,3889,,0,1739,13
imc9d617127e53f8,838,,0,142,0
im36d0719d677043,2220,,0,670,3
im086c466503d817,10595,,0,1673,13
im477d6adbe79d58,7087,,0,397,1
im8bff8678b0fd33,1623,,0,933,7
im2eaf3c54733b5b,12838,,1,912,7
im2dd6e49d88e8d2,12441,,0,858,7
im67327d261e7be6,212,,0,397,1
imc482f0a0edf606,7235,,0,2044,14
imd494bf8c588227,18716,,1,2748,15
im28588ff61419b9,17677,,1,340,0
imfcfa7781536873,2070,,0,805,6
im4b5feb6c3a8058,24980,,1,805,6
im326d55bf3e8693,11163,,0,649,3
im89d5582e94b9d0,5365,,0,666,3
imd61265dda1d147,16015,,1,1057,9
im8f3eaf328299b3,23050,,1,945,8
ime0e96d412abfab,14502,,1,726,4
im58365f70dd1430,3471,,0,786,5
im69fb136154046d,11559,,0,1389,11
im2baf1a853cb1f7,23234,,1,725,4
im402fdc107b2f62,1364,,0,2535,15
im98973319d8b978,23068,,1,1548,12
im96173a44fbae3b,2209,,0,600,2
imc63ce04d683b1b,15869,,1,1302,11
imc131c05fba9128,20171,,1,408,1
im2c268138a00975,16471,,1,683,3
im14ca528e0ba672,1044,,0,811,6
im88a8d3c44ed0f6,12199,,0,859,7
imc6438352dfc72a,6837,,0,1778,13
im7939c4e0717fbb,10428,,0,849,6
im72d415183c1868,17727,,1,241,0
im9da0a37b7a941d,20210,,1,1111,9
im509c2e6722888e,5252,,0,828,6
im29a7212727806b,21373,,1,548,1
im85f15acf838c2d,6719,,0,1508,12
imd4fba467bff4af,15697,,1,1825,13
im29e9a1ee397987,20362,,1,238,0
im2a12e719e56031,3851,,0,673,3
imf3d52d7e808661,21933,,1,2579,15
imd49e7a1032191a,1889,,0,1256,11
imee807a1d2278f3,17625,,1,670,3
im4277aa6f07e790,7968,,0,766,5
im9acf3f110f830e,9401,,0,1413,11
im8ee510c319cf85,5641,,0,1544,12
im5d995e1ccbc310,11453,,0,853,6
imda40113b6058ae,19535,,1,1006,8
imb6f46a1bd1b76f,16586,,1,768,5
imc18580f3ddbc09,3905,,0,1676,13
imc6bfb93e58733d,12760,,1,1120,9
im4e64191f9413a2,9723,,0,1602,12
imc5fde4ae5eeaa9,23618,,1,1644,13
imdd85b7616d4178,13480,,1,1962,14
imfa41c325d4dcd0,13180,,1,813,6
im226a5f112feeee,14217,,1,496,1
im59bcf3eeb65a3c,10765,,0,1294,11
im2f3a47e8fad47e,12467,,0,2449,15
im950f47e335d106,524,,0,704,4
im13d7ac9d0237ff,595,,0,1565,12
im8bc20cea498a45,12944,,1,1076,9
imd777f35edb8e62,4764,,0,627,2
imc107b01b26300a,2709,,0,657,3
im1d249e10f2fbd8,18271,,1,836,6
im9156e5c0d5e3b4,16071,,1,746,5
im4da168c9ba2e2e,20982,,1,963,8
im1389bfcdb82c4a,16364,,1,2199,14
im9614ff31e45267,2119,,0,1920,13
imdba51be3381caf,5207,,0,2837,15
im03e7a9fbb79b0c,23286,,1,965,8
imb5ec9e20e5ce46,19018,,1,1329,11
imebe1ce7a026b6c,20047,,1,775,5
imf32567fb8345b2,22550,,1,2442,15
imfa6fd932e7aea7,4996,,0,930,7
im8e4b21baf24659,2449,,0,1004,8
im4d1689eb6d61b1,4653,,0,1502,12
im5e12cfe0be4f47,13705,,1,866,7
im0037d7d13d8937,9752,,0,992,8
im43012ecd04a09c,6328,,0,614,2
imb6033f4f73e568,5887,,0,1070,9
imdfdf28dcf503f8,8660,,0,249,0
im069e7c6562fb1e,68,,0,434,1
im166c9a9adb0694,17323,,1,761,5
imc92357ab2f4453,11060,,0,722,4
im84b4cf4f1886c6,20395,,1,1233,10
im8128f4730e2969,1693,,0,780,5
ime05e435e410fd6,3061,,0,1122,9
imec5fbb43a96f13,22759,,1,169,0
imb44ba89f95810f,23949,,1,1795,13
imb59f46b285b826,1239,,0,771,5
imf2d4c7332727d7,8715,,0,970,8
im69f9494f880336,14538,,1,804,6
imef1b1627935943,10252,,0,1625,12
im13e7f7fe0bee72,13321,,1,1032,9
im98162357d5c26d,24426,,1,737,5
imf532b6f0882bdf,24814,,1,1282,11
imf6517dd7678bbe,4161,,0,1198,10
imd080ac0a93134c,18922,,1,1955,14
im8eca7b4c4b209c,22039,,1,1478,12
imd99a10e474e347,10550,,0,721,4
imf2bf5a0d62c71c,17349,,1,1477,12
imf6c5f146e28e80,23211,,1,747,5
imfcf977d9cd8e9e,19733,,1,1248,10
im84964e04b75fe3,23320,,1,727,4
im66a38c157ab915,21278,,1,1023,9
imf4570779bf1766,7334,,0,924,7
im0d47e5e04c6f03,5324,,0,641,2
imc5d99e4d479612,5173,,0,979,8
im08578225e8deb5,9673,,0,1124,10
im402b9bfa96c47b,18910,,1,629,2
im3dbb6f946b7b66,18550,,1,656,3
im22482f059b59ba,6646,,0,625,2
im949d0f866aea34,8826,,0,1412,11
im39a3494d767091,7429,,0,743,5
im07e2946d1f8666,15507,,1,741,5
im58aef3aa9535ed,14172,,1,2344,15
im83a5d081e674da,8258,,0,800,6
im95a63d8e3332e3,788,,0,2780,15
imf6e0fa3f48c6e0,4419,,0,361,0
imd965340f4c4e94,12021,,0,1355,11
imb572e40df98e72,15396,,1,2100,14
im4b35077edea714,24954,,1,2022,14
im7fd0de92977a10,6573,,0,1100,9
imf9ba17022b2e47,18347,,1,632,2
im4b349bc62e8ca0,19013,,1,1886,13
imef96673abc1e74,5652,,0,1231,10
ima153bf0eb6d2c7,18444,,1,888,7
imcf84b4cb7b4c4d,14704,,1,2366,15
im6aa4cb3d6e3553,15794,,1,520,1
im7d284238340fa2,14747,,1,841,6
im633dd676053129,9946,,0,832,6
imb7b59bf460debe,10473,,0,2236,14
im661c283377b255,16960,,1,1082,9
im8f017114aea3ee,22469,,1,1566,12
im15d5f73d2821dc,4148,,0,1805,13
im799fb9ba83ddb5,22899,,1,1648,13
ima1c2eddde091af,17366,,1,1522,12
im8409c6cce3e937,24803,,1,1387,11
im9558e6129e9e47,11869,,0,1293,11
im0dd511eb8a2bf3,18673,,1,1948,14
im835665b81b70a6,3989,,0,686,3
im5fdc66ca360249,4659,,0,683,3
im27c71bdc3aca00,8234,,0,737,5
im364ae61001d024,4524,,0,1966,14
im7b90d434218367,3554,,0,1005,8
im5a76b284c81013,23363,,1,1240,10
im33f3bb1739efe5,16267,,1,809,6
im0655fd7cb2d708,7598,,0,2850,15
ima32944a13b2ed8,24207,,1,1997,14
im50a9faaf80cd2a,13860,,1,499,1
ima9779a6c1d52f2,16178,,1,527,1
im5af39e09cc506e,4030,,0,765,5
im5d5a54955eb1ca,15664,,1,1090,9
imce80cdbf86d104,23713,,1,2346,15
imcd36f0f8c8d871,14561,,1,1588,12
ime2b4b961614e6e,4183,,0,689,4
im2644ac2db08d73,15847,,1,776,5
im44771741432902,24546,,1,212,0
imacdd0244b821c7,3430,,0,638,2
im06f5d1b8d579b8,19765,,1,759,5
im43130f730a9298,15382,,1,670,3
im5f5dc769764782,11917,,0,1183,10
imfb7f30b36bde69,2676,,0,1338,11
im66f7e190cced1c,16213,,1,1493,12
im1ef16b30df2260,9475,,0,727,4
ime56c8e5305f1be,17291,,1,1578,12
im71fce4cadf55f7,17500,,1,665,3
im6d7b35b3d88f07,7222,,0,2380,15
im09ea382e403826,2571,,0,508,1
im1b780d4b7b9470,12449,,0,828,6
ima7d4ed178b7f20,21883,,1,1222,10
im3befa3ec8fd7f7,20537,,1,1311,11
im3b30df55b29855,9057,,0,2480,15
ima904d0fd6f63f8,8514,,0,1813,13
imec965179346184,22366,,1,692,4
imc8f593570790e3,17700,,1,1301,11
imd995a70e864862,13577,,1,1827,13
imc9125abe32e513,17226,,1,604,2
ime5feb92a4e9397,1695,,0,687,4
im204c31d236ab6d,23227,,1,745,5
im1e097ec06cc258,22182,,1,758,5
imc2427157a1c4e7,430,,0,1766,13
im258e777e55fbae,6670,,0,750,5
imc7084a8a21c3db,6325,,0,1245,10
im2bd60b5cb7c89a,16082,,1,2189,14
imd0a0b7f64da093,1362,,0,984,8
im8c94151d44692f,22277,,1,1376,11
im60967f499ae1a1,21608,,1,1787,13
im7e8aff2d8139a1,17891,,1,834,6
imcd0778cfda5865,9095,,0,729,4
im2db46bc369312b,8863,,0,2902,15
imbe5eb10468984e,3727,,0,1453,12
imab3bfc74ac09bd,12637,,1,992,8
im45d15685ff6f4b,24939,,1,224,0
im832aea88dd9f97,15348,,1,1061,9
imf8921eafc41c91,8049,,0,1110,9
im2161b7c1a98a8d,22691,,1,603,2
im9b73a7ef1b9f20,11735,,0,2566,15
ima5f9f2d2458b15,22450,,1,1707,13
imd14a27bd6f6a8c,818,,0,1397,11
im8ba6fefb2d26a0,9749,,0,2067,14
imdc2167dcb762f2,21534,,1,816,6
im9412c1293078fe,5766,,0,908,7
im274c436262111d,21395,,1,663,3
imbf0f1864044fd5,24240,,1,2030,14
im4b467549dfcd16,4293,,0,998,8
imcdb02231fa7b26,10327,,0,783,5
im1a04f625235d93,23110,,1,1354,11
im2e8b4e87e2dd5c,19690,,1,645,2
im114d4e5b61af14,21859,,1,1631,12
imbe60d8dbd657b5,1070,,0,1172,10
imf80983a16a74a2,5000,,0,746,5
im68d513901c6b94,21476,,1,777,5
im14a2cea0c5ef5c,19952,,1,1407,11
im222c40675a72d3,17602,,1,1976,14
ime5571bea3efd74,1660,,0,1297,11
im0639c834f3b673,19189,,1,931,7
ima1b62a468db47f,10943,,0,1506,12
im35bfacf88c09af,6999,,0,859,7
